toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
5909.01,314.592827,10.404855,987.706,314.592827,10.404855,5835164439250871833
591.01,123.581899,-34.819322,1219.08,123.581899,-34.819322,5258305532175920453
5910.01,297.982441,42.754529,932.309,297.982441,42.754529,1667714292891327903
5911.01,311.218561,42.893255,786.279,311.218561,42.893255,331034242545199285
5912.01,326.604379,25.113022,802.137,326.604379,25.113022,-6799191370008585686
5990.01,238.915233,40.137034,102.798,238.915233,40.137034,8615465587246165209
5991.01,230.205817,67.167478,105.85,230.205817,67.167478,-370625696575748811
5992.01,289.603838,46.31491,1351.17,289.603838,46.31491,-1769827393659102471
5993.01,295.486582,51.013524,455.982,295.486582,51.013524,-5045375475771064081
5994.01,292.50342,43.083219,232.75,292.50342,43.083219,-7345694414103662763
5995.01,285.672903,44.116751,1294.69,285.672903,44.116751,2922090263355742151
5996.01,296.106671,58.375608,547.169,296.106671,58.375608,-2314153461518042863
5997.01,263.152578,33.570556,46.521,263.152578,33.570556,-3560331625307077370
5998.01,292.576514,18.394928,95.6465,292.576514,18.394928,-4313296703765249637
5999.01,284.635189,40.71983,228.439,284.635189,40.71983,745353222673947626
600.01,122.272933,-37.06186,829.726,122.272933,-37.06186,-866316477665099434
6000.01,292.606298,68.154592,75.7664,292.606298,68.154592,-8575031218711733177
6001.01,295.307525,38.881572,1745.77,295.307525,38.881572,6069157735439852006
6002.01,299.614252,32.28717,32.0266,299.614252,32.28717,6553845365925065269
6003.01,288.688722,41.151108,303.728,288.688722,41.151108,6131335044334223867
6004.01,283.62826,48.390808,66.4074,283.62826,48.390808,-7585087054840843935
6078.02,243.216051,16.305882,68.6994,243.216051,16.305882,1095815369579406657
6079.01,233.497291,69.350285,306.839,233.497291,69.350285,-8065459600536417732
608.01,132.838846,-34.431856,500.647,132.838846,-34.431856,979470607493060109
6080.01,266.604423,38.078708,188.183,266.604423,38.078708,1322309088955354163
6081.01,295.094957,43.537565,1506.58,295.094957,43.537565,1088053518505095203
6082.01,253.892198,57.227908,103.741,253.892198,57.227908,-3148712861857412045
6083.01,288.848855,51.209038,298.532,288.848855,51.209038,5982198055112997881
6084.01,301.752501,50.34803,819.949,301.752501,50.34803,-4093394915278309201
6085.01,261.281796,85.115518,47.3174,261.281796,85.115518,9037646699981333163
6086.01,265.370424,30.303776,31.4566,265.370424,30.303776,-1532925377108318596
6087.01,284.739116,49.598445,334.797,284.739116,49.598445,8560571866339427597
6088.01,290.420969,37.851656,218.562,290.420969,37.851656,-4476291771590872567
6089.01,285.615449,50.135771,487.916,285.615449,50.135771,-290831188482947025
609.01,122.339812,-39.164589,144.623,122.339812,-39.164589,2369880719850243814
6090.01,298.635648,44.170939,1065.37,298.635648,44.170939,-938181473284329229
6091.01,281.46145,37.235891,94.6679,281.46145,37.235891,-1446507053679325238
6176.01,325.850355,24.226309,341.972,325.850355,24.226309,-576819359678608349
6177.01,330.320065,45.496557,635.864,330.320065,45.496557,-1777014660936045280
6178.01,324.957244,35.683969,502.874,324.957244,35.683969,6830933063107927053
6179.01,329.879069,39.046295,809.109,329.879069,39.046295,-2114248032714755898
618.01,112.570665,-39.33963,234.072,112.570665,-39.33963,745005755102290713
6180.01,331.350863,27.053115,761.754,331.350863,27.053115,-4571668217149239715
6181.01,333.847555,46.302271,873.578,333.847555,46.302271,2326391598828390428
6182.01,348.757303,13.665258,922.871,348.757303,13.665258,-1197115570478927737
6183.01,305.049617,53.962591,912.735,305.049617,53.962591,-502318319596046060
6184.01,342.638433,9.443405,334.216,342.638433,9.443405,2961949995171390811
6185.01,356.894089,56.070682,774.276,356.894089,56.070682,-1817365615259563404
6186.01,355.780987,56.810046,543.454,355.780987,56.810046,-4060285954594911994
6187.01,351.921174,57.397022,758.848,351.921174,57.397022,2717210221303783218
6188.01,329.568097,55.805578,300.589,329.568097,55.805578,5059670487833482339
6189.01,320.802718,53.141253,497.836,320.802718,53.141253,6001625984159246347
619.01,114.050732,-48.063487,0.0,114.050732,-48.063487,-1960874859325307032
6190.01,6.756339,29.487271,261.749,6.756339,29.487271,-347823690457577682
6191.01,337.043134,49.57365,303.581,337.043134,49.57365,-8987497920956464702
6192.01,1.612331,37.855275,217.319,1.612331,37.855275,-3063201311161271532
6918.01,64.969737,10.469385,525.307,64.969737,10.469385,-1995776117024863430
6919.01,75.408317,22.890447,138.924,75.408317,22.890447,-4217300564029592642
692.01,118.004229,10.249288,481.966,118.004229,10.249288,-3906658672925592036
6920.01,95.862582,25.543291,684.507,95.862582,25.543291,-5889372884412740129
6921.01,65.839526,24.897315,232.791,65.839526,24.897315,-7015780875190845939
6922.01,88.252551,19.288231,652.737,88.252551,19.288231,-6736068305070672018
6923.01,147.084395,8.055486,377.68,147.084395,8.055486,4191383919432460007
6924.01,88.686624,17.212515,468.308,88.686624,17.212515,-3763158690222089532
6925.01,101.98876,22.935209,324.628,101.98876,22.935209,-7159071292449033700
6926.01,87.32422,28.369198,549.607,87.32422,28.369198,3750917524850549106
6927.01,120.69024,21.659686,628.904,120.69024,21.659686,-2977791099550838380
6928.01,92.343212,23.791831,803.501,92.343212,23.791831,8891580499149932647
6929.01,175.578807,-0.699336,267.625,175.578807,-0.699336,92246785787064294
693.01,124.274902,8.248819,114.765,124.274902,8.248819,-2822680783070660350
6930.01,111.764498,26.928341,672.359,111.764498,26.928341,556666330559953705
6931.01,98.840643,15.183422,968.621,98.840643,15.183422,-9026914080845384699
6932.01,158.158632,12.678595,881.714,158.158632,12.678595,-98203733743805410
6933.01,177.760407,-0.674683,737.065,177.760407,-0.674683,-7329379236338272184
6934.01,84.179464,23.902345,654.771,84.179464,23.902345,3690984852904262361
7005.01,164.988266,64.643718,723.398,164.988266,64.643718,-7879130166231908292
7006.01,310.040594,62.280407,339.348,310.040594,62.280407,-3158298127119174046
7007.01,315.213643,48.803268,625.983,315.213643,48.803268,-8454645992471615506
7008.01,216.988253,79.450396,410.467,216.988253,79.450396,-5838619601740573529
7009.01,299.513133,55.651029,184.12,299.513133,55.651029,-2728656823759761686
701.01,64.52165,-53.80127,217.621,64.52165,-53.80127,7329374591893182979
7010.01,304.36076,58.427382,583.755,304.36076,58.427382,7504504297006447798
7011.01,319.57696,41.398944,518.602,319.57696,41.398944,-1425392683947479656
7012.01,309.116634,50.597122,931.193,309.116634,50.597122,-6118162420238848691
7013.01,311.769968,37.26488,426.494,311.769968,37.26488,-7277656229940862572
7014.01,288.016564,44.496438,537.401,288.016564,44.496438,-2429325756855312873
7015.01,178.176278,48.352211,164.557,178.176278,48.352211,-8755768781035904129
7016.01,307.898168,39.796755,796.293,307.898168,39.796755,2987584176579176423
7017.01,299.074389,44.432298,1526.54,299.074389,44.432298,-3875376028766201757
7018.01,221.073871,77.946044,473.162,221.073871,77.946044,-6123466024355193118
7019.01,273.788901,50.862739,434.178,273.788901,50.862739,6056679673723336709
702.01,56.174949,-65.198339,84.4039,56.174949,-65.198339,-8551347755258688698
7020.01,300.366236,54.927126,661.226,300.366236,54.927126,-7490173814240476992
710.01,124.748703,-65.278089,157.721,124.748703,-65.278089,-4076294078843572238
7100.01,331.096689,53.465187,849.58,331.096689,53.465187,-386061950265320743
7101.01,352.301058,54.971076,249.393,352.301058,54.971076,5371240621142413775
7102.01,318.005196,59.03141,1086.14,318.005196,59.03141,5210580103920110962
7103.01,336.730483,49.149727,126.595,336.730483,49.149727,-3485981155583315216
7104.01,343.176738,54.140988,892.821,343.176738,54.140988,-2277215260760952888
7105.01,317.532978,61.039287,587.476,317.532978,61.039287,-6210878217686337592
7106.01,341.503021,52.134649,1072.23,341.503021,52.134649,-5186653197286034970
7107.01,306.570479,60.668422,563.391,306.570479,60.668422,2053977177400866505
7108.01,332.570963,50.504251,1119.54,332.570963,50.504251,4237761527876418364
7109.01,334.051035,50.390366,565.628,334.051035,50.390366,-404342788753675078
711.01,62.516131,-61.942668,118.28,62.516131,-61.942668,-8144489049986568783
711.02,62.516131,-61.942668,118.28,62.516131,-61.942668,-188406598919713019
7110.01,296.584159,56.166677,1165.55,296.584159,56.166677,-2933758920846451798
7111.01,338.88337,45.834178,741.716,338.88337,45.834178,-8867707951866439422
7112.01,341.011708,49.687459,863.955,341.011708,49.687459,-572576345434254096
7113.01,332.920933,60.758124,561.587,332.920933,60.758124,-6193952394966824198
7114.01,324.145165,52.758742,593.943,324.145165,52.758742,9022925311551946653
7115.01,341.109394,54.202131,646.214,341.109394,54.202131,5630842726751068615
7116.01,331.513815,48.341954,346.75,331.513815,48.341954,-7014460053956649308
719.01,128.144178,-36.346818,84.7306,128.144178,-36.346818,-1342474510841846081
7190.01,268.642503,11.678194,0.0,268.642503,11.678194,-1557592835662396204
7191.01,266.981369,22.543736,636.574,266.981369,22.543736,5650300307721863338
7192.01,281.245834,44.067393,166.363,281.245834,44.067393,-606750320096472994
7193.01,268.665324,3.68699,421.48,268.665324,3.68699,-8156282668976275494
7194.01,271.876724,11.330061,828.804,271.876724,11.330061,-5819702612760308069
7195.01,269.093655,-0.491936,336.71,269.093655,-0.491936,-8924295495504885164
7196.01,263.018737,34.379808,275.204,263.018737,34.379808,4655728406356407065
7197.01,276.899502,5.453143,754.266,276.899502,5.453143,-2360826902994477927
7198.01,280.261211,28.442042,661.423,280.261211,28.442042,-2150356734986056004
7199.01,284.563342,-12.472988,253.784,284.563342,-12.472988,6300788120199895552
720.01,118.037196,-37.799016,151.634,118.037196,-37.799016,8966989967538271008
7200.01,288.992867,-10.525068,492.764,288.992867,-10.525068,-1453486639610887096
7201.01,269.537642,38.475868,532.126,269.537642,38.475868,8955211791373262412
7202.01,268.053549,39.591927,848.758,268.053549,39.591927,5764709483789238455
7203.01,267.339012,12.649502,375.023,267.339012,12.649502,7453263830886492807
7204.01,301.736864,-8.701088,425.046,301.736864,-8.701088,-9054981998090999473
7205.01,296.828282,13.119724,694.793,296.828282,13.119724,-4225550018584117786
7206.01,284.597795,38.145812,730.775,284.597795,38.145812,-2222988419289595256
7207.01,295.712167,14.194223,387.323,295.712167,14.194223,5112376222981099196
6935.01,114.871325,9.236081,358.433,114.871325,9.236081,1551105732250836665
6936.01,117.990508,18.126386,134.941,117.990508,18.126386,-5462965999592902520
6937.01,93.240035,11.99264,608.736,93.240035,11.99264,5228242956133730533
6938.01,88.44156,18.478748,1454.11,88.44156,18.478748,-6862262196808368670
6939.01,89.372227,17.772453,862.172,89.372227,17.772453,-4670931951685229077
694.01,77.383578,-64.026083,223.882,77.383578,-64.026083,-6389909819797208654
6940.01,111.870696,11.466281,51.7699,111.870696,11.466281,6390488746631087105
6941.01,83.554033,26.679569,1353.76,83.554033,26.679569,-171991248431415699
6942.01,90.951009,19.213328,255.34,90.951009,19.213328,1886180137253451236
6943.01,106.522483,10.732296,1581.02,106.522483,10.732296,6926229453366725690
6944.01,111.928044,9.96955,121.757,111.928044,9.96955,-643555746304906091
6945.01,104.101096,19.321622,890.043,104.101096,19.321622,3974412641483132626
6946.01,124.713379,20.052456,598.429,124.713379,20.052456,-1091814126659624991
6947.01,105.364062,16.369192,720.413,105.364062,16.369192,3051276761215794953
6948.01,97.003535,12.613957,569.591,97.003535,12.613957,-482084034132790614
6949.01,93.036822,20.577124,1116.31,93.036822,20.577124,-557166787403466981
695.01,73.138235,-64.928868,144.045,73.138235,-64.928868,-6140080729425197305
6950.01,110.741054,22.48931,0.0,110.741054,22.48931,-2230501931237706575
6951.01,94.245362,24.803014,1030.88,94.245362,24.803014,-4084268166966514912
7021.01,304.209848,56.590341,541.015,304.209848,56.590341,-8750750834063239904
7022.01,320.914125,37.759522,537.48,320.914125,37.759522,-2389288448266107595
7023.01,312.781068,34.440642,879.003,312.781068,34.440642,6648923229740095247
7024.01,168.703812,53.511708,270.872,168.703812,53.511708,1529433410698229580
7025.01,266.122221,62.555116,429.239,266.122221,62.555116,3693400026609679458
7026.01,266.836955,65.632257,228.15,266.836955,65.632257,-7389190132517811586
7027.01,284.738548,47.169508,1008.39,284.738548,47.169508,3761382289362968174
7028.01,287.160637,57.377572,427.132,287.160637,57.377572,982610080594107052
7029.01,183.519002,48.359133,263.55,183.519002,48.359133,1182355794602747423
703.01,57.999823,-59.882442,120.984,57.999823,-59.882442,5966037019410867768
703.02,57.999823,-59.882442,120.984,57.999823,-59.882442,-5199129768318659450
7030.01,334.163501,52.924493,60.445,334.163501,52.924493,3934521632620228704
7031.01,186.012762,42.684124,295.802,186.012762,42.684124,-2956760311867226685
7032.01,205.846632,39.248789,26.6423,205.846632,39.248789,7657804481499677858
7033.01,133.641742,-45.483829,137.386,133.641742,-45.483829,-3933336200198327278
7034.01,6.578481,62.931096,573.293,6.578481,62.931096,-4383460754532463299
7035.01,356.781098,69.0485,318.756,356.781098,69.0485,4410639089640096731
7036.01,237.806582,29.44792,349.473,237.806582,29.44792,-4210955142308617760
7117.01,335.587781,47.347027,652.105,335.587781,47.347027,-1932176890062013787
7118.01,318.346195,61.754571,273.779,318.346195,61.754571,-2014303169584741871
7119.01,344.8819,54.888207,563.413,344.8819,54.888207,-8498352877225150608
712.01,92.936106,-65.825839,58.6212,92.936106,-65.825839,5708266914911802391
712.02,92.936106,-65.825839,58.6212,92.936106,-65.825839,-9131353940191685009
712.03,92.936106,-65.825839,58.6212,92.936106,-65.825839,993090157636550671
712.04,92.936106,-65.825839,58.6212,92.936106,-65.825839,3305079479514465477
7120.01,321.742552,52.161352,1353.61,321.742552,52.161352,7102148362838272320
7121.01,307.653516,57.822497,1387.55,307.653516,57.822497,-7895439667955022957
7123.01,321.031993,53.753129,151.776,321.031993,53.753129,646317494590179063
7249.01,268.920722,67.144145,186.949,268.920722,67.144145,4710273485964811752
725.01,133.964876,-20.274779,272.834,133.964876,-20.274779,6623681664836327409
7250.01,315.563942,10.332325,471.411,315.563942,10.332325,-590628713633644495
7251.01,308.646655,27.357715,260.179,308.646655,27.357715,-5698648542714544390
7252.01,305.17286,21.980879,549.394,305.17286,21.980879,6730269389794723182
7253.01,311.716589,8.872931,271.363,311.716589,8.872931,-2796387887706040589
7254.01,326.310844,36.46438,630.416,326.310844,36.46438,8079110023187388331
7255.01,317.558464,35.900058,1030.1,317.558464,35.900058,-1451930523939843212
7256.01,253.294214,57.063011,852.266,253.294214,57.063011,4887959448813114654
7208.01,300.258294,13.392295,620.15,300.258294,13.392295,-2996440028724471112
7209.01,288.208639,28.950899,1488.49,288.208639,28.950899,-2032998503795342588
721.01,63.199385,-64.347805,206.294,63.199385,-64.347805,-842017195581977235
7210.01,311.73374,1.824063,975.125,311.73374,1.824063,-1854580725758452901
7211.01,308.295413,10.706462,322.309,308.295413,10.706462,2403810844000874125
7212.01,286.125676,59.85935,368.476,286.125676,59.85935,-4472110943691139955
7273.01,308.498826,38.179638,419.676,308.498826,38.179638,-1600101622899979439
7274.01,297.6468,35.734048,107.811,297.6468,35.734048,-3062994070716507709
7275.01,299.485693,41.118389,633.994,299.485693,41.118389,-2408769867759650934
7276.01,293.082301,56.889553,1171.83,293.082301,56.889553,866129641152447202
7277.01,315.462115,2.456847,645.223,315.462115,2.456847,-4884179598007402738
7278.01,298.219091,37.773773,608.197,298.219091,37.773773,6257669250566944937
7279.01,301.623552,40.771282,357.392,301.623552,40.771282,-953362187518440339
728.01,146.891712,-7.33087,172.097,146.891712,-7.33087,-5947821323255319111
7280.01,328.736322,11.271785,402.156,328.736322,11.271785,1373443160377047000
7281.01,256.418119,58.174118,84.8926,256.418119,58.174118,-4521068072912260939
7282.01,317.01442,2.691209,546.966,317.01442,2.691209,-3133237398700949054
7283.01,308.504216,24.188255,420.278,308.504216,24.188255,-7854025088588592218
7284.01,323.069819,16.018901,708.379,323.069819,16.018901,-14576119715522722
7213.01,281.454859,40.830761,543.434,281.454859,40.830761,7468142877436388117
7214.01,296.93748,-3.802666,884.34,296.93748,-3.802666,-2936146785257532591
7215.01,313.272302,-7.474875,637.06,313.272302,-7.474875,-1893353856380866014
7216.01,291.820807,12.282756,635.773,291.820807,12.282756,8825942925751099557
7217.01,305.033226,-6.073279,647.965,305.033226,-6.073279,-4974321424562495846
7218.01,299.229685,23.001848,552.389,299.229685,23.001848,8542487808463877694
