pl_name,hostname,pl_orbper,framework_id,frame_hash
HD 219828 c,HD 219828,4682.0,-3732029158001744340,-5341358334837903844
Kepler-320 c,Kepler-320,0.0,7352050982047693107,-7834176548278182051
Kepler-605 c,Kepler-605,0.0,-573751124878861044,-2057932471320477318
Kepler-51 d,Kepler-51,130.176625405,-5944536863909957076,6376786433767876601
Kepler-947 b,Kepler-947,26.96456482,7604063752986882132,-5507327830684289030
K2-218 b,K2-218,8.68055,917172823085225552,7785339883051404287
Kepler-992 b,Kepler-992,20.1602,7979385357499039905,300110879263531560
Kepler-401 c,Kepler-401,47.318218,-5688317811099515913,-964865562655511878
Kepler-1667 b,Kepler-1667,83.5781,-5305658372034785454,-6579586654649545291
Kepler-292 c,Kepler-292,0.0,-5193348783740648973,-6449836088052042108
Kepler-734 b,Kepler-734,6.1048714667,-6309968096277408904,2913857030369775234
Kepler-1634 b,Kepler-1634,0.0,536189221051480532,5176036865535585035
K2-110 b,K2-110,13.86387,874381857300454768,5424650248522557509
Kepler-141 c,Kepler-141,7.010606,425876914718712108,8652089180183071449
Kepler-1011 b,Kepler-1011,5.7532239,3386877662295442683,-2221725553681280867
EPIC 220674823 c,EPIC 220674823,13.33877,3029531374101738074,-6265713738053333245
Kepler-1315 b,Kepler-1315,0.0,8739531821368749053,-5726227589356420398
Kepler-336 d,Kepler-336,20.67885,-2644429782824566341,-9109582942392561995
Kepler-1189 b,Kepler-1189,0.0,-147755913556061591,-6123765341153933275
Kepler-793 b,Kepler-793,4.241499,4562614204230953894,-1566363220540960603
Kepler-960 b,Kepler-960,3.1268651,-3963246735793369881,2000612093882062806
Kepler-260 b,Kepler-260,8.187399,2078367084930599284,-2529602519214093934
Kepler-1388 b,Kepler-1388,0.0,327208904541720568,988717455214202497
Kepler-1897 b,Kepler-1897,24.22047026,-1478137727079442883,-2066998510154647579
Kepler-1265 b,Kepler-1265,0.0,-7204621994779693725,9076814143114707834
Kepler-1255 b,Kepler-1255,36.2901059977,372719647544958165,4950271868366852701
Kepler-322 c,Kepler-322,4.33723355,1391529321674990711,581712791071757780
Kepler-172 e,Kepler-172,35.11836,-3561483802122321436,2109668240174902271
Kepler-230 c,Kepler-230,91.7743,3753987509372549552,1755977163773960200
Kepler-53 c,Kepler-53,38.558,8756469266878324121,2920828859465728087
Kepler-246 c,Kepler-246,11.187161,-4578881305630447595,1248549355072241674
Kepler-1953 b,Kepler-1953,6.245659828,8696657785092155540,681540456101114474
HD 98649 b,HD 98649,5697.3043,7084838461406704106,4308113362122976876
K2-187 e,K2-187,13.60496,3850452172441820872,-3823911848552753442
Kepler-281 d,Kepler-281,148.27228643,-8173198780636172387,-6406958891872212845
Kepler-1268 b,Kepler-1268,40.98982506,-397496865169843012,1600910501978066748
Kepler-189 b,Kepler-189,10.39986173,8389815982584734641,999449709064676738
Kepler-1431 b,Kepler-1431,5.866033,3113285620653765135,-4298790161374081462
Kepler-159 c,Kepler-159,43.62049866,9106790612300836349,-6615196285947500050
Kepler-407 b,Kepler-407,0.6693124,-6934983756306042175,6413388487473318630
Kepler-344 b,Kepler-344,21.9641225173,-7450711103750660107,3225118595161507959
Kepler-107 e,Kepler-107,14.749102,8174292843105269830,-7966999822434103177
Kepler-567 b,Kepler-567,16.54296952,7218513592553479087,-3850175691130586147
Kepler-46 d,Kepler-46,6.766589,6427495821336365224,-6207751603606749823
K2-224 b,K2-224,4.478591,-7748304810356161651,3349482229389183034
Kepler-29 b,Kepler-29,10.338082,8221032221645483643,-454356175665847985
Kepler-388 b,Kepler-388,3.173338,-7217205206386923501,7440502365409740873
K2-33 b,K2-33,5.4224,1169507786579214572,-8294489599556506955
Kepler-267 b,Kepler-267,3.35372553,1621297613913428041,9200079869521587224
K2-319 b,K2-319,26.68,-5312619562969443189,1143436932558809691
Kepler-346 b,Kepler-346,6.511104,3278426555685253775,8740054695566791879
Kepler-241 c,Kepler-241,36.0654289072,-6145412297191468517,3131768805447617914
Kepler-381 c,Kepler-381,13.3914,906546585015992226,672225184057756433
K2-16 c,K2-16,19.07454,-881687717549249439,4534467482149870009
Kepler-291 b,Kepler-291,3.546531809,-7091179940654390769,-6235913218679919409
Kepler-1271 b,Kepler-1271,0.0,783901267086412916,4277992945436495419
OGLE-TR-111 b,OGLE-TR-111,4.014454,-3317273458834753293,-6417967660644601644
Kepler-387 c,Kepler-387,11.8377061951,1057695597288176888,-7414173424999491182
K2-58 b,K2-58,7.052475,8992670143034061608,2741431778782580070
Kepler-275 d,Kepler-275,35.6752412873,-3425070898809659640,-9197315854659415401
7 CMa b,7 CMa,796.0,2699874792286719612,-5763545915142189304
Kepler-1186 b,Kepler-1186,16.07673148,-2213261562312035191,-5573502052200415638
Kepler-748 b,Kepler-748,7.4073921378,-2250225514715069382,5726703696605096537
Kepler-258 b,Kepler-258,0.0,7773941113835970899,-2347169483924582932
Kepler-120 c,Kepler-120,0.0,-3196118693354204103,5948470558532657418
Kepler-272 d,Kepler-272,0.0,8594340748650156454,5895384199726054038
Kepler-228 b,Kepler-228,0.0,2021552244345452689,9103955324951606166
Kepler-758 c,Kepler-758,4.757896,-7892038515805855986,-4489566833861040354
EPIC 206215704 b,EPIC 206215704,2.255436,-6566193409419208548,-5035003999975069631
HD 30856 b,HD 30856,847.0,-7685166440307830487,-3975357233166710437
Kepler-1212 b,Kepler-1212,12.9413,-5659451368325360366,-5791663594410189447
Kepler-1789 b,Kepler-1789,80.23190308,4849189320001458897,2915610223662970868
Kepler-308 b,Kepler-308,9.694928,-1944143007248610552,-5549978279922808615
Kepler-444 c,Kepler-444,4.54586974,-6974767000982250363,-8479347309632511604
Kepler-598 b,Kepler-598,3.70173,-7596117995624907553,6273008904751092892
Kepler-406 b,Kepler-406,0.0,-1561398910062671703,-1624051790054686434
Kepler-1085 c,Kepler-1085,56.77656132,1582184077104825095,-4231212522158462459
Kepler-113 b,Kepler-113,4.753994,-9079857036367654215,4555916452171467341
Kepler-1365 c,Kepler-1365,4.774692437,5864742859176772780,-7368570052876093294
HIP 79098 AB b,HIP 79098 AB,0.0,-3263873980587941010,932910618443658819
Kepler-829 b,Kepler-829,6.8833687809,531226395041664260,-9074598393363283301
Kepler-827 b,Kepler-827,51.9291979953,8488385192137244900,2300618898359788641
Kepler-85 e,Kepler-85,25.2150826381,-8701981582165430966,7235035935215125049
Kepler-387 c,Kepler-387,11.83728,-9221989031146789675,-5129768181943828796
Kepler-325 d,Kepler-325,0.0,-3522035208019545927,-7913186507526023095
Kepler-416 c,Kepler-416,12.20942,-704787978826871095,-3808620453636761774
Kepler-138 d,Kepler-138,23.0889203,-1594783623002849778,2047464019856994661
Kepler-338 c,Kepler-338,24.3110031,-2333643206441118094,4803595492311334456
Kepler-193 b,Kepler-193,0.0,-6349611709678766107,999287205874671139
Kepler-740 b,Kepler-740,3.5840842,8811446383916965428,-8561105156584625988
Kepler-222 b,Kepler-222,0.0,626217191219096166,8892038927917290830
Kepler-1171 b,Kepler-1171,1.44259194,5028252642518287061,-9093721034479706123
Kepler-166 b,Kepler-166,7.6502357873,6374597587422347315,473061762358071214
Kepler-151 c,Kepler-151,24.67477116,725233080769601546,-1748689743389430403
Kepler-328 c,Kepler-328,71.312,-7363816150178968587,-624689078062621157
Kepler-1067 c,Kepler-1067,5.42586799,1782195332811307073,-262572024078506661
Kepler-1302 b,Kepler-1302,8.8391108745,5058200259265296474,-3406921248892861903
Kepler-52 c,Kepler-52,16.3847807318,3111890068658870768,-6073289066129057292
Kepler-1980 b,Kepler-1980,33.0257988,-1772724364599954950,3240259455920670964
Kepler-504 b,Kepler-504,0.0,5552612431457855596,-8746825770094567621
Kepler-48 c,Kepler-48,9.67395,-8355278950240526283,-307921473858654321
Kepler-297 c,Kepler-297,74.920119,-646074110115339327,-1999823967228891220
Kepler-136 b,Kepler-136,11.57894,5133589341251692807,-5630640165609539516
Kepler-173 b,Kepler-173,4.263740975,-5425747154986251237,-4155479326199371730
Kepler-265 d,Kepler-265,43.1312147,-6231075971457123688,3331099430802804179
Kepler-204 c,Kepler-204,0.0,-2175641848096771502,-1448648196559567783
Kepler-379 b,Kepler-379,20.09863407,5955746739573416906,-5173637680209514490
Kepler-363 d,Kepler-363,11.932125,7885811003108895314,3537462846035011227
Kepler-1530 d,Kepler-1530,9.20761013,-5741142201279334621,5409821248741774041
Kepler-995 b,Kepler-995,28.26737506,-9048337532515181587,-3461579352466328921
Kepler-1262 b,Kepler-1262,17.35848,6331758431706586051,843173506532661935
Kepler-105 b,Kepler-105,5.4122,8164734075643775,3198422029491144829
K2-183 b,K2-183,0.469287,-1807700323845694590,7225531928784709170
HD 8574 b,HD 8574,227.04,6824799231669011331,-7272729059615819376
Kepler-306 d,Kepler-306,0.0,-4413139979766362303,1991942322092498692
Kepler-82 b,Kepler-82,26.44,-8653246234335437600,2253822830065234672
Kepler-150 c,Kepler-150,7.38198893,3581592231544593502,1759757657605821826
GJ 317 c,GJ 317,6739.323,6623576975806016499,3844791639315886834
HD 23127 b,HD 23127,1211.17,-8733383257999498435,1001036280914384945
K2-122 b,K2-122,2.219315,-1610370027683896812,-6538574510240729465
Kepler-1513 b,Kepler-1513,160.884468387,8895473932232908885,8622168896604529632
Kepler-769 b,Kepler-769,7.425992,5017980779313706990,-5381577862483043028
Kepler-1444 b,Kepler-1444,33.4204437701,-2572554466331325504,-9221678042535178036
Kepler-178 b,Kepler-178,9.5766639359,2619204132571627990,7246597957611533850
Kepler-867 b,Kepler-867,150.240510938,-3303264971754575457,987616777943173879
Kepler-579 b,Kepler-579,0.0,-8557166331964950972,5722502015268915123
Kepler-704 b,Kepler-704,0.0,5132105747660742497,1134100433425202261
Kepler-79 b,Kepler-79,13.48457668,3631814404560904479,5933765536970325881
HD 11964 b,HD 11964,1935.0,-5139852215348402242,-4622305033547567245
Kepler-1556 b,Kepler-1556,8.8271986964,7336389583458684209,-1648871349358625890
K2-276 b,K2-276,18.717631,2694133459277370339,8994409057825632237
BD+49 828 b,BD+49 828,2590.0,-110654451140818284,3063704243720201954
Kepler-265 d,Kepler-265,43.130617,8549543715189224900,101388785270745489
Kepler-1291 b,Kepler-1291,0.0,-743560665351551598,8856420514839069853
K2-64 b,K2-64,6.53147301,-3646574957700794379,6835905026408250346
Kepler-1012 b,Kepler-1012,5.508576,-1913669309167031627,-8657131777315771279
HD 20781 e,HD 20781,85.5073,-7652241397936559499,5503382167501432601
Kepler-991 b,Kepler-991,82.53460678,8541979335331480975,-5734113368847905534
SR 12 AB c,SR 12 AB,0.0,2779961687508105751,-6517555879049665205
ups And d,ups And,1319.0,4311693035483962006,-8644380430380229537
Kepler-1887 b,Kepler-1887,19.94750023,-1288610638642939174,-3537079818808900769
Kepler-82 d,Kepler-82,2.382951591,-3252596890325032898,4068514836830756922
Kepler-1086 b,Kepler-1086,18.78423,2763004001133046440,1737392046172932887
Kepler-301 b,Kepler-301,2.508553,-5216998733233264144,-4917010388068683288
Kepler-700 b,Kepler-700,0.0,1493810925706618645,15636346774851379
Kepler-338 b,Kepler-338,13.72699,-2319020041575079255,1919003880249076937
HD 73526 b,HD 73526,188.9,-554586437983570970,5024808673348652852
K2-85 b,K2-85,0.684575,-2830899164090857215,-7485446350384462253
HD 79498 b,HD 79498,1807.0,667861106356319275,-822202884705026208
Kepler-849 b,Kepler-849,394.6107,-1585285801122634774,2298960018309227661
Kepler-1269 b,Kepler-1269,0.0,5264363541362890380,-4652491977340253764
V830 Tau b,V830 Tau,4.93,-4181377885649223613,1478565985351393073
Kepler-1110 b,Kepler-1110,9.693040694,-5110160747111943668,4698509175739548052
Kepler-883 b,Kepler-883,12.98497,-1662762215526161973,-4658495556788429275
Kepler-876 b,Kepler-876,5.1443525197,-5426942600361190903,6319772497888312812
Kepler-871 b,Kepler-871,22.04592215,4821436148233770248,4644373631316052019
Kepler-865 b,Kepler-865,14.1640005616,1686404112750049274,2513957910927259956
Kepler-338 e,Kepler-338,9.341,3632845144933447198,3554298814327446523
Kepler-1462 b,Kepler-1462,65.64866461,-896365848363766572,2089604782562830110
Kepler-817 b,Kepler-817,0.0,1302180040422028970,-6911982311804887395
Kepler-1311 d,Kepler-1311,197.51101621,-4192079524474995525,3987830727808257248
Kepler-196 b,Kepler-196,20.739886,2025713651630815255,1085107897919580994
Kepler-951 b,Kepler-951,71.52543938,-7461766361343581209,-7186840295251680681
Kepler-1976 b,Kepler-1976,4.9593347,3546805424713848149,3022791401704784659
Kepler-577 b,Kepler-577,0.0,3273445486244061002,8517611046719176652
K2-4 b,K2-4,10.003417,5528540565563620342,6973500596389727953
Kepler-143 c,Kepler-143,0.0,-1777078358592456256,-2933759173347938352
Kepler-589 c,Kepler-589,3.52467,-2385857077862380481,-5693102451740118654
Kepler-250 b,Kepler-250,0.0,1458901359654951244,-3713301547452122948
Kepler-1678 b,Kepler-1678,147.97292294,-2481048067624235743,-4879739881391514749
HD 190228 b,HD 190228,1146.6,-8172309290914066319,3635046274722232170
Kepler-1567 b,Kepler-1567,153.98796388,1961505696653810947,6274161938184552077
Kepler-168 b,Kepler-168,4.425412,-4747361595931707158,6680733082583988615
Kepler-770 b,Kepler-770,18.9254147562,-4450565022755216903,-4798538131137043133
HD 147873 c,HD 147873,491.54,4907209186504340598,6795114666594629482
K2-214 b,K2-214,8.59656,2629070736776741210,2234984458719646756
K2-233 d,K2-233,24.3645,3256616355277220944,-1518906486367983547
Kepler-642 b,Kepler-642,4.41746712,3047718492966034062,-774690403261376785
Kepler-735 b,Kepler-735,0.0,-7441567128091421300,-4219992978768736586
Kepler-39 b,Kepler-39,21.087168,1767876694940815747,-7379868514607918467
Kepler-361 b,Kepler-361,8.486616,-1890053156646490530,-2159747846192530222
Kepler-371 c,Kepler-371,0.0,-3933206231777693007,4514492992217105788
Kepler-1398 b,Kepler-1398,0.0,7144752211437359579,-7149133032881215314
Kepler-1007 b,Kepler-1007,5.1850359574,719198232188348490,-3741841545258305003
Kepler-50 b,Kepler-50,0.0,8822227323234629245,-3647673763732087361
K2-158 c,K2-158,5.90279,-1184102591755034651,-6291330616232694227
V1298 Tau b,V1298 Tau,24.141341,196058348261374827,-7928076525272537743
Kepler-1321 c,Kepler-1321,2.22648583,1833904958843610103,4287795634085236766
Kepler-83 d,Kepler-83,5.16990995,-8275512892014994028,-2601756045179357429
Kepler-782 b,Kepler-782,0.0,5260234629025990426,5090112514219579750
Kepler-550 b,Kepler-550,8.600121,-5637313628233238439,-8879708751107359130
Pr0211 b,Pr0211,2.1451,1975223217715984232,2140531294548971719
Kepler-261 b,Kepler-261,10.38121981,2626710859511886893,-8411749527019513466
Kepler-752 b,Kepler-752,0.0,-1944746051144922278,4954687622318728472
Kepler-773 b,Kepler-773,3.749105745,8791834973899684790,-3395493094317481130
K2-393 b,K2-393,10.413181,-2542807709142210126,-1939264034168452894
AB Pic b,AB Pic,0.0,-8061606452463564336,-8971190786921126133
CoRoT-6 b,CoRoT-6,8.8866287,1957216442275300581,-2584558170839461810
GJ 849 b,GJ 849,1925.31,3937919012353483271,3492872238580760352
Kepler-324 c,Kepler-324,0.0,-6408277012776326985,-4339151241040643893
Kepler-1118 b,Kepler-1118,38.6715939605,4563458442035042724,-2612587058658432562
Kepler-1979 b,Kepler-1979,18.50849915,-5167191750876821516,6543686760941571042
Kepler-354 b,Kepler-354,5.4766909374,-4576402920475471023,2725165493946892750
Kepler-372 c,Kepler-372,0.0,1918018379338140577,-5897166933224999053
Kepler-1139 b,Kepler-1139,0.0,-6117598115293871553,-5011402911749530330
Kepler-1141 b,Kepler-1141,2.344547,-584927945936800700,-1582072746808840471
Kepler-114 c,Kepler-114,8.0413333665,-993077358696338585,-778291194157308417
Kepler-335 c,Kepler-335,0.0,7453540225619202337,-1746949364682007093
Kepler-1516 b,Kepler-1516,7.2593378398,8746310857305197779,6624296493053263483
Kepler-1315 c,Kepler-1315,6.566075,2929328655814965473,-6033045447714640271
Kepler-461 b,Kepler-461,8.3137845415,-4771393289350413260,-3809680902126236826
Kepler-238 f,Kepler-238,50.44727195,7105483742677530624,-743582562928901107
Kepler-295 c,Kepler-295,21.52651,-9116702251200022388,-1613438634964552470
KIC 9663113 b,KIC 9663113,572.3847,-4631230854345565337,8172230495533713116
Kepler-124 d,Kepler-124,30.9500610401,-8111757078590377001,6215420392031894015
Kepler-224 c,Kepler-224,5.925003,4886018600229521653,4756799170882506575
Kepler-618 b,Kepler-618,0.0,-8446157333801640819,7545973511024743440
K2-196 b,K2-196,48.324222,3777446019227589236,-4354496825469756888
Kepler-279 e,Kepler-279,98.3531,-4959240021055825609,3382586985359135128
Kepler-81 d,Kepler-81,20.83798,-895266024910075910,3318875214561713195
Kepler-750 b,Kepler-750,9.428840657,-1514909838248915801,4244445393784640996
Kepler-1077 b,Kepler-1077,34.35113976,-6932754379800587875,6449635760727808801
Kepler-917 b,Kepler-917,2.9704137694,-7145792302847025886,2654705040382159398
Kepler-135 b,Kepler-135,6.00253766,-2473533862697258655,3609478471149332634
Kepler-1909 b,Kepler-1909,2.39161966,1879880936839618944,9126081984603009940
K2-37 c,K2-37,6.42904,-3354307271423312620,8798845567666021302
Kepler-268 c,Kepler-268,83.44629501,3110780714829477349,-8490887878081854955
Kepler-1254 d,Kepler-1254,0.0,4430242494636667045,2200031028171158714
K2-175 b,K2-175,9.525988,-4499115065454630700,559301553494891276
Kepler-1635 b,Kepler-1635,0.0,278670025022060827,3226136522094952676
Kepler-1409 b,Kepler-1409,0.0,2982984291242779246,2458741703223968115
K2-290 c,K2-290,48.36685,3196545913885315396,1939871151101415682
Kepler-615 b,Kepler-615,10.355742,5371930009086320689,8357824133936621661
Kepler-1021 b,Kepler-1021,13.4747950193,7077950045162850480,-8608464976458404809
Kepler-675 b,Kepler-675,2.3374325444,-6150368301060034102,-6378177483504957312
Kepler-593 b,Kepler-593,21.21712312,3523753855548396698,-4111483247563561496
HD 3651 b,HD 3651,62.242,-4320764509173497518,8055642121001511857
Kepler-286 b,Kepler-286,0.0,2160631905707467200,-2755220160755567002
Kepler-174 c,Kepler-174,0.0,-9216214294553824736,-5130608279811887449
Kepler-129 b,Kepler-129,15.79193352,-6788082980399586360,7787783459029530551
Kepler-360 b,Kepler-360,0.0,-930735620247312981,3416139924163401015
Kepler-32 f,Kepler-32,0.74295972,3656399550281082777,-4025581998129348923
Kepler-296 e,Kepler-296,0.0,5656190122559765543,5308648888858210836
Kepler-361 b,Kepler-361,8.48642089,511282748758309766,2950645552154107403
Kepler-235 c,Kepler-235,7.824904,-4496177003837079251,6329491018447181222
Kepler-31 d,Kepler-31,87.648901,6847347329986980453,40863444364125406
Kepler-11 c,Kepler-11,13.024877,1592973889363114764,-5978098288195117533
TYC 8998-760-1 c,TYC 8998-760-1,0.0,-4724258284878253351,5575783072675908080
Kepler-968 c,Kepler-968,0.0,-3593903400342423074,-3674398504420797689
Kepler-392 b,Kepler-392,0.0,-6665234060713795286,92964293715929275
