toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec
5613.01,159.612015,27.062548,291.68,159.612015,27.062548
5614.01,189.432315,69.458427,223.016,189.432315,69.458427
5615.01,252.934906,80.123028,693.821,252.934906,80.123028
5616.01,184.901638,48.68329,390.415,184.901638,48.68329
5617.01,166.950743,38.136936,760.003,166.950743,38.136936
5618.01,173.070058,44.126424,631.38,173.070058,44.126424
5619.01,185.504552,55.559548,270.633,185.504552,55.559548
562.01,144.007464,-21.665063,9.44181,144.007464,-21.665063
5620.01,159.708601,27.415505,227.174,159.708601,27.415505
5621.01,210.063939,75.08442,718.289,210.063939,75.08442
5622.01,221.548511,78.996619,1186.92,221.548511,78.996619
5623.01,292.27775,72.001439,565.9,292.27775,72.001439
5624.01,180.844348,49.251226,101.913,180.844348,49.251226
5624.02,180.844348,49.251226,101.913,180.844348,49.251226
5624.03,180.844348,49.251226,101.913,180.844348,49.251226
5624.04,180.844348,49.251226,101.913,180.844348,49.251226
5625.01,197.142985,42.340801,260.349,197.142985,42.340801
5626.01,198.298761,31.638404,122.745,198.298761,31.638404
5627.01,183.197314,13.237495,193.533,183.197314,13.237495
5766.01,253.97902,14.966082,550.385,253.97902,14.966082
5767.01,256.38386,20.550685,648.967,256.38386,20.550685
5768.01,278.553118,23.767651,928.084,278.553118,23.767651
5769.01,270.736094,20.069409,278.969,270.736094,20.069409
577.01,133.258916,-22.198143,680.747,133.258916,-22.198143
5770.01,274.654678,30.923869,512.769,274.654678,30.923869
5771.01,63.823421,86.119625,864.093,63.823421,86.119625
5772.01,261.172485,26.050455,757.959,261.172485,26.050455
5773.01,81.782314,75.789224,614.872,81.782314,75.789224
5774.01,259.979063,31.514818,554.905,259.979063,31.514818
5775.01,56.240106,77.464603,190.462,56.240106,77.464603
5776.01,264.17484,20.219083,676.452,264.17484,20.219083
5777.01,141.002239,82.858696,114.277,141.002239,82.858696
5778.01,325.737466,83.311725,236.52,325.737466,83.311725
5779.01,128.61913,70.048117,1161.94,128.61913,70.048117
578.01,140.506316,-23.946102,730.933,140.506316,-23.946102
5780.01,260.96985,19.921187,657.865,260.96985,19.921187
5781.01,38.116051,80.746391,675.318,38.116051,80.746391
5782.01,269.951986,27.829972,327.322,269.951986,27.829972
5499.01,119.738513,22.790566,335.455,119.738513,22.790566
550.01,55.031969,5.874619,62.0121,55.031969,5.874619
550.02,55.031969,5.874619,62.0121,55.031969,5.874619
5500.01,116.003412,20.208863,513.084,116.003412,20.208863
5501.01,113.353491,26.680872,574.701,113.353491,26.680872
5502.01,135.204056,27.998334,248.654,135.204056,27.998334
5503.01,155.580302,10.288696,713.921,155.580302,10.288696
5504.01,114.621291,26.909495,265.58,114.621291,26.909495
5505.01,160.866036,3.9587,325.186,160.866036,3.9587
5506.01,181.339963,-12.263451,712.281,181.339963,-12.263451
5507.01,148.60167,6.646246,24.4583,148.60167,6.646246
5508.01,142.649374,11.627205,1076.22,142.649374,11.627205
5509.01,139.182024,14.592401,466.413,139.182024,14.592401
551.01,82.714213,-36.630981,218.121,82.714213,-36.630981
5510.01,112.477813,26.019184,620.47,112.477813,26.019184
5511.01,141.997153,4.213192,106.339,141.997153,4.213192
5512.01,182.490924,5.631749,416.236,182.490924,5.631749
5513.01,110.25862,19.401721,1307.02,110.25862,19.401721
5514.01,156.673491,13.018643,531.582,156.673491,13.018643
5628.01,185.727955,18.836705,110.03,185.727955,18.836705
5629.01,217.512291,20.953627,132.992,217.512291,20.953627
563.01,143.243168,-17.343474,157.152,143.243168,-17.343474
5630.01,236.453853,40.374862,134.047,236.453853,40.374862
5631.01,218.276625,21.894688,161.997,218.276625,21.894688
5632.01,213.156551,4.059417,141.837,213.156551,4.059417
5633.01,209.753998,-2.513436,265.924,209.753998,-2.513436
5634.01,175.643637,20.965292,306.144,175.643637,20.965292
5635.01,216.206467,66.700749,488.879,216.206467,66.700749
5636.01,199.730786,34.254077,207.621,199.730786,34.254077
5637.01,193.01944,47.657137,489.497,193.01944,47.657137
5638.01,210.185737,53.123121,276.04,210.185737,53.123121
5639.01,213.016047,61.354254,211.145,213.016047,61.354254
564.01,130.295154,-16.036327,199.581,130.295154,-16.036327
5640.01,193.406978,24.373263,257.567,193.406978,24.373263
5641.01,180.90917,42.537299,215.996,180.90917,42.537299
5642.01,240.6254,76.569795,1004.08,240.6254,76.569795
5643.01,186.07825,44.231568,409.36,186.07825,44.231568
5783.01,289.755762,9.478414,78.454,289.755762,9.478414
5784.01,293.330825,29.299805,309.386,293.330825,29.299805
5785.01,305.568071,16.614306,198.793,305.568071,16.614306
5786.01,293.322326,30.704247,192.475,293.322326,30.704247
5787.01,290.80532,11.979134,174.979,290.80532,11.979134
5788.01,287.424902,31.761528,97.614,287.424902,31.761528
5788.02,287.424902,31.761528,97.614,287.424902,31.761528
5789.01,302.773447,16.189714,20.4581,302.773447,16.189714
579.01,104.121254,-50.157911,,104.121254,-50.157911
5790.01,291.847279,-15.312077,337.653,291.847279,-15.312077
5791.01,297.923094,2.519482,198.263,297.923094,2.519482
5792.01,295.697851,3.566678,183.242,295.697851,3.566678
5793.01,297.322652,4.672412,348.185,297.322652,4.672412
5794.01,298.395244,47.814986,720.753,298.395244,47.814986
5795.01,304.868782,-7.54766,156.53,304.868782,-7.54766
5796.01,291.777046,1.383663,213.283,291.777046,1.383663
5797.01,307.725559,6.429331,153.242,307.725559,6.429331
5515.01,139.616364,16.989956,135.459,139.616364,16.989956
5516.01,155.838203,13.472271,857.001,155.838203,13.472271
5517.01,148.617274,24.302831,1016.76,148.617274,24.302831
5518.01,124.152799,16.392612,379.6726,124.152799,16.392612
5519.01,167.727736,-3.242816,37.4763,167.727736,-3.242816
552.01,60.949392,-25.408921,194.964,60.949392,-25.408921
5520.01,157.935686,0.937278,77.5586,157.935686,0.937278
5520.02,157.935686,0.937278,77.5586,157.935686,0.937278
5521.01,176.481442,11.37083,137.592,176.481442,11.37083
5522.01,126.388216,10.170581,571.447,126.388216,10.170581
5523.01,169.117028,-3.975441,182.536,169.117028,-3.975441
5523.02,169.117028,-3.975441,182.536,169.117028,-3.975441
5524.01,156.405499,2.513883,77.6888,156.405499,2.513883
5525.01,57.875185,9.727861,42.753,57.875185,9.727861
5526.01,183.023659,-12.684409,106.204,183.023659,-12.684409
5527.01,62.853108,10.277208,144.866,62.853108,10.277208
5644.01,210.119238,55.31559,256.116,210.119238,55.31559
5645.01,177.21251,35.547508,473.18,177.21251,35.547508
5646.01,198.447139,5.702132,429.221,198.447139,5.702132
5647.01,225.544641,31.967349,415.29,225.544641,31.967349
5648.01,211.009596,38.620245,163.236,211.009596,38.620245
5649.01,225.080178,39.451312,649.889,225.080178,39.451312
565.01,130.581439,-17.189424,988.801,130.581439,-17.189424
5650.01,270.216545,56.686006,568.466,270.216545,56.686006
5651.01,298.466694,60.069171,817.484,298.466694,60.069171
5652.01,268.987787,57.305702,1038.26,268.987787,57.305702
5653.01,278.389882,57.860514,593.733,278.389882,57.860514
5654.01,230.922864,37.486639,253.021,230.922864,37.486639
5655.01,229.259572,61.008601,71.811,229.259572,61.008601
5656.01,209.661841,14.12958,302.304,209.661841,14.12958
5657.01,258.837055,76.468988,292.429,258.837055,76.468988
5658.01,210.77521,-1.480284,295.008,210.77521,-1.480284
5659.01,246.315511,57.562413,803.472,246.315511,57.562413
566.01,131.086145,-28.07677,83.5896,131.086145,-28.07677
5812.02,327.570011,4.194573,194.333,327.570011,4.194573
5813.01,302.885118,31.637672,121.745,302.885118,31.637672
5814.01,304.973328,33.00991,104.955,304.973328,33.00991
5815.01,313.687293,9.179069,568.42,313.687293,9.179069
5816.01,307.215708,42.224014,566.807,307.215708,42.224014
5817.01,322.377799,21.474527,80.7542,322.377799,21.474527
5818.01,315.90549,11.989367,738.519,315.90549,11.989367
5819.01,326.452999,23.560485,188.762,326.452999,23.560485
582.01,127.128062,-28.359254,900.651,127.128062,-28.359254
5820.01,315.531949,7.056279,466.433,315.531949,7.056279
5821.01,317.551526,10.738897,182.273,317.551526,10.738897
5822.01,327.665695,10.462939,523.337,327.665695,10.462939
5823.01,315.025966,-5.094857,49.9605,315.025966,-5.094857
5824.01,296.393195,45.568533,1257.16,296.393195,45.568533
5825.01,324.697165,-0.046455,182.264,324.697165,-0.046455
5826.01,298.181417,-14.356986,774.122,298.181417,-14.356986
5827.01,291.908234,23.273823,614.225,291.908234,23.273823
5528.01,133.855734,10.469218,101.632,133.855734,10.469218
5529.01,126.464358,10.246577,203.896,126.464358,10.246577
553.01,73.261286,-45.540405,108.159,73.261286,-45.540405
553.02,73.261286,-45.540405,108.159,73.261286,-45.540405
553.03,73.261286,-45.540405,108.159,73.261286,-45.540405
5530.01,6.489351,-5.697646,60.8241,6.489351,-5.697646
5531.01,148.472166,19.594377,80.6404,148.472166,19.594377
5532.01,41.380404,5.150733,90.9985,41.380404,5.150733
5532.02,41.380404,5.150733,90.9985,41.380404,5.150733
5533.01,102.487722,14.974761,516.56,102.487722,14.974761
5534.01,182.751404,-9.765239,152.509,182.751404,-9.765239
5535.01,78.339119,16.414199,1314.53,78.339119,16.414199
5536.01,67.324162,26.163578,463.124,67.324162,26.163578
5537.01,67.116707,21.56849,370.57,67.116707,21.56849
5538.01,138.952916,15.137683,310.197,138.952916,15.137683
5539.01,128.073179,22.005792,123.647,128.073179,22.005792
5660.01,221.248769,18.50919,622.41,221.248769,18.50919
5661.01,222.368583,20.615336,414.658,222.368583,20.615336
5662.01,191.085171,5.688498,88.7485,191.085171,5.688498
5663.01,243.86183,64.588731,383.712,243.86183,64.588731
5664.01,220.35381,28.19514,701.942,220.35381,28.19514
5665.01,250.000454,53.791364,1443.94,250.000454,53.791364
5666.01,288.295108,76.122823,777.763,288.295108,76.122823
5667.01,222.872412,40.035955,390.189,222.872412,40.035955
5668.01,201.087989,28.567707,295.293,201.087989,28.567707
5669.01,243.934903,48.32326,700.55,243.934903,48.32326
567.01,131.58039,-8.026985,386.346,131.58039,-8.026985
5670.01,141.823519,-50.356655,347.621,141.823519,-50.356655
5671.01,211.00922,38.618331,167.245,211.00922,38.618331
5672.01,222.767322,5.947363,199.173,222.767322,5.947363
5673.01,223.819979,-2.057687,398.276,223.819979,-2.057687
5674.01,221.943887,1.065023,392.791,221.943887,1.065023
5675.01,217.326648,-3.444499,213.982,217.326648,-3.444499
5676.01,222.210077,22.152614,100.848,222.210077,22.152614
5798.01,306.123908,16.762146,364.813,306.123908,16.762146
5799.01,301.630179,15.989142,27.8123,301.630179,15.989142
580.01,123.108274,-46.10914,346.494,123.108274,-46.10914
5800.01,305.065546,-7.411924,42.9052,305.065546,-7.411924
5801.01,303.1668,-2.144437,49.7876,303.1668,-2.144437
5802.01,304.207992,3.293949,398.505,304.207992,3.293949
5803.01,327.24875,6.278178,84.0126,327.24875,6.278178
5804.01,330.671188,11.991029,263.608,330.671188,11.991029
5805.01,302.40861,34.572718,195.711,302.40861,34.572718
5806.01,329.101803,20.677981,119.199,329.101803,20.677981
5807.01,308.567224,43.36069,72.9611,308.567224,43.36069
5808.01,315.608921,10.610466,79.953,315.608921,10.610466
5809.01,314.549077,40.192264,,314.549077,40.192264
581.01,130.261455,-41.442796,434.207,130.261455,-41.442796
5810.01,324.598984,23.118991,320.387,324.598984,23.118991
5811.01,310.911906,19.727938,169.494,310.911906,19.727938
5812.01,327.570011,4.194573,194.333,327.570011,4.194573
554.01,60.748336,9.207768,45.6181,60.748336,9.207768
554.02,60.748336,9.207768,45.6181,60.748336,9.207768
5540.01,117.737465,67.043203,242.868,117.737465,67.043203
5541.01,80.729774,-53.765798,378.277,80.729774,-53.765798
5542.01,302.798423,-61.135466,348.849,302.798423,-61.135466
5543.01,66.142172,23.270782,125.194,66.142172,23.270782
5544.01,74.700815,18.16905,113.205,74.700815,18.16905
5545.01,169.21486,3.363892,592.204,169.21486,3.363892
5546.01,71.4759,24.113784,924.313,71.4759,24.113784
5547.01,117.591236,22.281552,193.901,117.591236,22.281552
5548.01,143.919696,16.097471,134.736,143.919696,16.097471
5549.01,80.8597,23.133528,208.148,80.8597,23.133528
555.01,70.339767,-32.320417,385.689,70.339767,-32.320417
5550.01,128.926789,20.373489,139.794,128.926789,20.373489
5551.01,87.125618,18.179528,99.7999,87.125618,18.179528
5552.01,82.384951,33.246886,287.606,82.384951,33.246886
5677.01,216.43439,-3.002761,137.2,216.43439,-3.002761
5678.01,47.384187,-34.198481,165.393,47.384187,-34.198481
5679.01,293.389753,-45.891635,420.716,293.389753,-45.891635
568.01,135.340486,-28.324589,305.676,135.340486,-28.324589
5680.01,221.058269,5.605373,306.779,221.058269,5.605373
5681.01,244.780658,55.925243,336.074,244.780658,55.925243
5682.01,243.316278,34.332049,974.602,243.316278,34.332049
5683.01,231.508334,44.824639,,231.508334,44.824639
5684.01,233.688677,-9.344444,340.9,233.688677,-9.344444
5685.01,227.215497,2.343286,322.114,227.215497,2.343286
5686.01,247.460912,37.69456,394.427,247.460912,37.69456
5687.01,228.974876,10.461265,153.891,228.974876,10.461265
5688.01,266.9231,47.705049,226.318,266.9231,47.705049
5689.01,241.316382,7.395593,591.975,241.316382,7.395593
569.01,115.102779,-42.154663,156.226,115.102779,-42.154663
5690.01,253.33734,44.109543,968.283,253.33734,44.109543
5691.01,244.846831,32.16612,483.682,244.846831,32.16612
5692.01,232.046386,-10.555269,306.397,232.046386,-10.555269
5693.01,236.518383,4.691983,,236.518383,4.691983
5828.01,293.193881,25.086499,264.73,293.193881,25.086499
5829.01,304.706801,23.314311,418.945,304.706801,23.314311
583.01,118.476378,-39.992999,354.432,118.476378,-39.992999
5830.01,282.101495,15.49419,487.216,282.101495,15.49419
5831.01,285.940869,-0.427822,324.532,285.940869,-0.427822
5832.01,300.997003,21.216507,675.49,300.997003,21.216507
5833.01,293.921021,3.847794,509.036,293.921021,3.847794
5834.01,294.34447,6.680285,178.827,294.34447,6.680285
5835.01,280.858907,21.869776,407.252,280.858907,21.869776
5836.01,289.449596,19.148045,145.911,289.449596,19.148045
5837.01,287.099114,17.113422,614.974,287.099114,17.113422
5838.01,284.84062,9.130169,218.118,284.84062,9.130169
5839.01,286.031721,17.003203,730.258,286.031721,17.003203
584.01,137.518351,-43.924957,436.431,137.518351,-43.924957
5840.01,280.308395,31.540811,1176.96,280.308395,31.540811
5841.01,285.246468,22.49894,500.44,285.246468,22.49894
5842.01,276.085381,34.552392,460.272,276.085381,34.552392
5843.01,276.61571,30.393617,680.835,276.61571,30.393617
5844.01,276.359302,47.169164,465.656,276.359302,47.169164
5553.01,43.002147,15.055665,103.347,43.002147,15.055665
5554.01,104.74387,28.715768,39.4478,104.74387,28.715768
5555.01,172.560141,7.587832,38.0266,172.560141,7.587832
5556.01,140.339084,14.367869,109.86,140.339084,14.367869
5557.01,137.201544,11.86225,21.8182,137.201544,11.86225
5558.01,125.986485,22.663226,105.58,125.986485,22.663226
5559.01,67.82053,19.83169,144.202,67.82053,19.83169
556.01,57.225546,13.483139,146.905,57.225546,13.483139
5560.01,132.652502,19.091311,408.274,132.652502,19.091311
5561.01,136.200047,13.795446,272.64,136.200047,13.795446
5562.01,65.469614,21.353263,72.7998,65.469614,21.353263
5563.01,146.810895,24.541806,185.26,146.810895,24.541806
5564.01,80.947217,35.417549,251.487,80.947217,35.417549
5564.02,80.947217,35.417549,251.487,80.947217,35.417549
5565.01,131.227011,45.466192,676.655,131.227011,45.466192
5566.01,123.355106,62.287571,748.345,123.355106,62.287571
5694.01,216.830952,-7.547545,276.652,216.830952,-7.547545
5695.01,242.15447,19.253248,100.029,242.15447,19.253248
5696.01,161.156925,6.333475,66.4522,161.156925,6.333475
5696.02,161.156925,6.333475,66.4522,161.156925,6.333475
5696.03,161.156925,6.333475,66.4522,161.156925,6.333475
5697.01,53.907151,10.842913,150.233,53.907151,10.842913
5698.01,307.558008,79.667473,301.644,307.558008,79.667473
5699.01,251.226157,31.21077,304.745,251.226157,31.21077
570.01,136.955524,-51.867213,193.468,136.955524,-51.867213
5700.01,273.51971,39.333582,121.957,273.51971,39.333582
5701.01,252.691066,40.317443,195.785,252.691066,40.317443
5702.01,255.456895,14.707465,222.812,255.456895,14.707465
5703.01,29.198406,65.770236,146.959,29.198406,65.770236
5704.01,169.824869,44.989078,89.637,169.824869,44.989078
5705.01,227.785718,55.934769,128.329,227.785718,55.934769
5706.01,226.735266,57.495691,120.483,226.735266,57.495691
5707.01,118.70305,77.299495,108.095,118.70305,77.299495
4843.01,126.694615,-27.024954,846.607,126.694615,-27.024954
4844.01,119.174735,-42.963073,686.445,119.174735,-42.963073
4845.01,153.910453,-9.324686,850.137,153.910453,-9.324686
4846.01,120.497337,-35.061315,282.469,120.497337,-35.061315
4847.01,132.809802,-31.914744,,132.809802,-31.914744
4848.01,122.493817,-37.073013,1097.3,122.493817,-37.073013
4849.01,119.771898,-37.900646,483.182,119.771898,-37.900646
485.01,83.622986,-4.415044,282.205,83.622986,-4.415044
4850.01,150.189168,-14.834691,643.481,150.189168,-14.834691
4851.01,112.229289,-44.139772,125.772,112.229289,-44.139772
4852.01,137.795138,-42.518066,603.347,137.795138,-42.518066
4853.01,137.631803,-43.743559,428.288,137.631803,-43.743559
4854.01,151.906378,-31.768952,722.239,151.906378,-31.768952
4855.01,145.691325,-39.786778,1198.79,145.691325,-39.786778
4856.01,180.231429,-23.634554,119.474,180.231429,-23.634554
4857.01,149.242428,-43.384703,849.5,149.242428,-43.384703
4858.01,109.880143,-55.728421,193.977,109.880143,-55.728421
4859.01,171.798638,-36.070515,434.224,171.798638,-36.070515
4946.01,205.145274,-63.742301,664.284,205.145274,-63.742301
4947.01,183.798729,-63.61391,607.38,183.798729,-63.61391
4948.01,226.854216,-45.159596,608.062,226.854216,-45.159596
4949.01,220.004623,-62.377726,718.588,220.004623,-62.377726
495.01,107.600231,-39.09727,269.898,107.600231,-39.09727
4950.01,199.717658,-50.065379,776.949,199.717658,-50.065379
4951.01,210.694695,-70.381177,585.603,210.694695,-70.381177
4952.01,165.71721,-67.231516,880.962,165.71721,-67.231516
4953.01,191.759772,-59.080006,1022.81,191.759772,-59.080006
4954.01,232.789568,-53.777178,886.651,232.789568,-53.777178
4955.01,233.735022,-48.546369,367.517,233.735022,-48.546369
4956.01,234.525576,-30.534246,572.058,234.525576,-30.534246
4957.01,193.084066,-54.22846,914.534,193.084066,-54.22846
4958.01,217.998868,-51.07444,477.519,217.998868,-51.07444
4959.01,234.283297,-45.43944,911.483,234.283297,-45.43944
496.01,123.097668,-5.768659,791.384,123.097668,-5.768659
4960.01,211.627787,-63.053286,520.445,211.627787,-63.053286
4961.01,192.501862,-59.891934,213.073,192.501862,-59.891934
