main_id,ra,dec,otype
[JPB2009] 186.1192349+7.3224598,186.11941666666664,7.322194444444447,GlC
[JPB2009] 189.1001085+11.4292748,189.1001085,11.4292748,GlC
[JPB2009] 187.2576308+13.9696525,187.2576308,13.9696525,GlC
[JPB2009] 187.4799946+14.0676555,187.4799946,14.0676555,GlC
[JPB2009] 187.2358900+13.2394202,187.23589,13.2394202,GlC
[JPB2009] 187.2388404+13.2398833,187.2388404,13.2398833,GlC
[JPB2009] 187.1937638+11.7618200,187.1937638,11.76182,GlC
[JPB2009] 188.3200100+12.8529209,188.32001,12.8529209,GlC
[JPB2009] 187.3878725+8.0663612,187.3878725,8.0663612,GlC
[JPB2009] 188.0989405+11.2609538,188.0989405,11.2609538,GlC
[SSG2009] 24,23.31341666666667,30.353916666666667,GlC
[JPB2015] 050.6475453-37.2289072,50.6475453,-37.2289072,GlC
[JPB2009] 187.7063344+12.3921637,187.7063344,12.3921637,GlC
[JPB2009] 190.5174280+11.6590556,190.51704166666667,11.659111111111114,GlC
[JPB2009] 187.0248877+9.7971586,187.0248877,9.7971586,GlC
[JPB2009] 187.6794812+8.9993457,187.6794812,8.9993457,GlC
[JPB2009] 187.4150446+8.0673090,187.4150446,8.067309,GlC
[JPB2009] 187.3678201+8.0778466,187.3678201,8.0778466,GlC
[JPB2009] 187.4429748+8.0252236,187.4429748,8.0252236,GlC
[JPB2009] 186.9183048+13.0705276,186.9183048,13.0705276,GlC
[DRG2004] 81:55,54.556999999999995,-35.39300000000001,GlC
[SRB2011] H57161,187.86235931194997,12.51235747386,GlC
[SRB2011] H46752,187.65091,12.41089,GlC
[PLP2016] 187.840298+12.125687,187.84032503243,12.12570092196,GlC
[PLP2016] 187.636004+12.398306,187.63599402047998,12.398289682459998,GlC
[JPB2015] 054.6637476-35.4282603,54.6637476,-35.4282603,GlC
[FLH2020] J054.1957338-34.7353119,54.1957338,-34.7353119,GlC
[UFS2013] acs 1362,184.99323120509,29.273639091590006,GlC
[JPB2015] 058.6427232-35.9612806,58.6427232,-35.9612806,GlC
[JPB2015] 055.1687186-37.5032677,55.1687186,-37.5032677,GlC
[JPB2015] 055.1685808-37.5258932,55.1685808,-37.5258932,GlC
[PBB2015] 83,190.94056123795,11.51258779974,GlC
[PBB2015] 98,190.935672,11.53936,GlC
[JPB2009] 187.7406003+12.3736883,187.7406003,12.3736883,GlC
[JPB2009] 187.6893048+12.3799983,187.6893048,12.3799983,GlC
[JPB2009] 186.3293779+18.1935728,186.3293779,18.1935728,GlC
[JPB2009] 189.3647362+9.5590217,189.3647362,9.5590217,GlC
[JPB2009] 187.0233924+9.8084381,187.0233924,9.8084381,GlC
[JPB2009] 191.8065468+10.1974188,191.8065468,10.1974188,GlC
[JPB2009] 187.6877668+12.4048097,187.6877668,12.4048097,GlC
[JPB2009] 190.9369349+11.5582216,190.9369349,11.5582216,GlC
[JPB2009] 186.2264602+11.6968566,186.2264602,11.6968566,GlC
[JPB2009] 188.1317273+15.4278138,188.1317273,15.4278138,GlC
[PLP2016] 187.714477+12.419525,187.71447,12.41952,GlC
[SRB2011] H39327,187.74068,12.35054,GlC
[FLH2020] J054.6284514-35.4535661,54.6284514,-35.4535661,GlC
[JPB2015] 052.0823334-31.0824136,52.0823334,-31.0824136,GlC
[FLH2020] J053.8432090-35.2218141,53.843209,-35.2218141,GlC
[FLH2020] J053.8229684-35.2183997,53.8229684,-35.2183997,GlC
[JPB2015] 052.0170389-32.2747442,52.0170389,-32.2747442,GlC
[JPB2015] 053.6283769-35.5341657,53.6283769,-35.5341657,GlC
[JPB2015] 052.0748371-31.0660747,52.0748371,-31.0660747,GlC
[SRD2006] 3.2 61,190.64360930929,2.7764664112799995,GlC
[LHL2013] 369,148.92504166666666,69.67205555555556,GlC
[LHL2013] 1027,149.06616666666667,69.69819444444444,GlC
[PBB2015] 52,190.966772,11.579604,GlC
[JPB2009] 187.4367405+8.0234096,187.4367405,8.0234096,GlC
[LFB2001] C-034,190.00416666666663,-11.61411111111111,GlC
[JPB2009] 193.0620125+11.3136820,193.0620125,11.313682,GlC
CXOGlb J173545.6-302900,263.93999999999994,-30.483333333333334,GlC
[PFR2013] NGC1407 GC165,55.215738,-18.549617,GlC
[SRH2010] 82  42,54.54537499999999,-35.42172222222222,GlC
[SRH2010] 1  98,54.32366666666666,-35.34286111111112,GlC
[DRG2004] 91:87,54.51629166666667,-35.488724999999995,GlC
[JPB2009] 187.4547231+7.9806302,187.4547231,7.9806302,GlC
[JPB2009] 187.7090464+12.3932966,187.7090464,12.3932966,GlC
[JPB2009] 186.5403469+12.9518828,186.5403469,12.9518828,GlC
[JPB2009] 186.3511519+18.1953276,186.3511519,18.1953276,GlC
[JPB2009] 188.9167127+12.2663565,188.9167127,12.2663565,GlC
[RSS2009] 101858,55.033563,-18.62425,GlC
[HSS2021] 226626,201.25674999999998,-42.84752777777778,GlC
[FSR2011] GC64,187.837746,25.848642,GlC
[RSS2009] 150701,55.212796,-18.529633,GlC
[JPB2009] 190.9117262+11.5512628,190.91123863449997,11.5513906063,GlC
[JPB2009] 187.7140858+12.4168809,187.7140858,12.4168809,GlC
[JPB2009] 186.9170682+13.0774133,186.9170682,13.0774133,GlC
[PLP2016] 187.747042+12.411619,187.74705,12.41162,GlC
[PLP2016] 187.621693+12.449316,187.62169,12.44931,GlC
[JPB2015] 051.6408122-35.7104897,51.6408122,-35.7104897,GlC
[JPB2015] 054.6181576-35.4577390,54.6181576,-35.457739,GlC
[FLH2020] J054.6054606-35.4619689,54.6054606,-35.4619689,GlC
[JPB2015] 054.1271606-34.9667428,54.1271606,-34.9667428,GlC
[JPB2015] 058.6141203-35.9872662,58.6141203,-35.9872662,GlC
[UFS2013] acs  252,185.050167,29.265993,GlC
NGVS J122950.49+132820.7,187.46036369999996,13.472405199999997,GlC
[LHL2013] 137,148.88437499999998,69.66547222222223,GlC
[JSR2014] S369,151.276213,-7.671011,GlC
[TLG2016] J123407.20+124442.36,188.52999999999997,12.745099999999999,GlC
[JPB2009] 190.3802346+7.3189152,190.3802346,7.3189152,GlC
[MTI2021] C-1,40.45033333333334,-8.415972222222223,GlC
[PBB2015] 2,190.96832527925997,11.55086470155,GlC
[SSA2010] 2126,23.640541666666667,30.654361111111115,GlC
[JPB2009] 186.1207442+7.3123059,186.1207442,7.3123059,GlC
[JPB2009] 186.1351182+7.3183732,186.1351182,7.3183732,GlC
[JPB2009] 193.0657811+11.3174429,193.0657811,11.3174429,GlC
[JPB2009] 193.0823378+11.3221531,193.0823378,11.3221531,GlC
[JPB2009] 184.9433433+12.7981513,184.9433433,12.7981513,GlC
[JPB2009] 184.9432640+12.7913263,184.943264,12.7913263,GlC
[JPB2009] 187.0554361+11.7898340,187.0554361,11.789834,GlC
[FLH2020] J054.1312046-35.2919459,54.13120459999999,-35.2919459,GlC
[SRD2006] 1.3 3,190.70711719920996,2.60075910603,GlC
[JPB2015] 058.6298961-35.9609515,58.6298961,-35.9609515,GlC
[AFF2015] NGC4473 GC62,187.47134,13.386581,GlC
[JPB2015] 052.0381010-32.2860135,52.038101,-32.2860135,GlC
[BAL2007] gc187.2,55.270841666666676,-35.29591666666666,GlC
[JPB2009] 190.5074267+11.6541848,190.5074267,11.6541848,GlC
[PLH2010] 303,190.79763451856,2.6670114314,GlC
[FLH2020] J054.6342664-35.4581482,54.6342664,-35.458148200000004,GlC
[RZ2004] GCl 2289,190.04562180594996,-11.59858619949,GlC
[RZ2004] GCl 2307,190.04429732485,-11.612663893739999,GlC
[JPB2015] 052.0690328-31.0696152,52.0690328,-31.0696152,GlC
[PR95] 50065,149.0728361206,68.95334320587,GlC
[DRG2004] 86:98,54.664333333333325,-35.47430277777778,GlC
[PFR2013] NGC3377 GC54,161.893446,13.982151,GlC
[PFR2013] NGC4365 GC164,186.13646,7.3745,GlC
[FAS2014] 1,40.21301,39.06624,GlC
[LHL2013] 471,148.94320833333333,69.68311111111112,GlC
[PLP2016] 187.677203+12.428952,187.67717890367996,12.42891537328,GlC
CXOU J033837.2-352812,54.655075,-35.47023,GlC
[VHH81] 112,201.13608333333335,-43.31355555555556,GlC
[HHG2004]  52,201.16916666666668,-43.22166666666667,GlC
[SIB2001] 25,192.15045317147997,-5.80930908587,GlC
[JPB2015] 050.6842559-37.1988601,50.6842559,-37.1988601,GlC
[JPB2015] 054.6273932-35.4637083,54.6273932,-35.4637083,GlC
[JPB2015] 054.6513544-35.4568102,54.6513544,-35.4568102,GlC
[JPB2015] 054.1130848-34.9851846,54.1130848,-34.9851846,GlC
[JPB2015] 054.1049147-34.9569477,54.1049147,-34.9569477,GlC
[FLH2020] J054.2376424-35.5016828,54.2376424,-35.5016828,GlC
[FLH2020] J055.2640284-33.7763403,55.2640284,-33.7763403,GlC
[JPB2009] 187.4510831+7.9962385,187.45116666666667,7.996166666666667,GlC
[JPB2009] 187.7129279+12.3950017,187.7129279,12.3950017,GlC
[JPB2009] 186.2568986+12.8903106,186.2568986,12.8903106,GlC
[JPB2009] 186.1139522+7.3370326,186.11416666666668,7.3367499999999986,GlC
[JPB2009] 190.9171321+11.5684757,190.91654166666666,11.56836111111111,GlC
[JPB2009] 187.4582222+7.9931552,187.4582222,7.9931552,GlC
[JPB2009] 187.7101136+12.3961968,187.7101136,12.3961968,GlC
[JPB2009] 187.7070734+12.2814527,187.70708,12.28149,GlC
[JPB2009] 187.4687329+8.0004454,187.4687329,8.0004454,GlC
[JPB2009] 186.1177801+7.3200113,186.1179583333333,7.319749999999998,GlC
[JPB2009] 186.2681015+12.9062863,186.2681015,12.9062863,GlC
[JPB2009] 186.1084892+7.3577456,186.10815,7.35776,GlC
[JPB2009] 188.5177513+7.6965091,188.517625,7.6965,GlC
[JPB2009] 186.1233692+7.3358773,186.12354166666665,7.335611111111113,GlC
[JPB2009] 186.9430067+13.0975220,186.9430067,13.097522,GlC
[JPB2009] 189.1179121+11.4468034,189.11778,11.446727,GlC
[JPB2009] 187.4301920+8.0544503,187.430192,8.0544503,GlC
[JPB2009] 188.2754779+16.2524908,188.2754779,16.2524908,GlC
[JPB2009] 187.4002555+8.0092565,187.4002555,8.0092565,GlC
[R2001b] f2.GC-47,201.33312499999994,-43.12880555555556,GlC
[HSS2021] 232318,201.31970833333332,-42.83844444444445,GlC
[JSR2014] A125,151.239022,-7.723396,GlC
[PFR2013] NGC1407 GC244,54.938067,-18.655553,GlC
[PFR2013] NGC5846 GC84,226.58161,1.5440800000000001,GlC
[PFR2013] NGC5846 GC177,226.5723,1.58644,GlC
[LHL2013] 807,149.00945833333336,69.68586111111111,GlC
[LFB2001] H1-06,190.09841666666665,-11.527888888888889,GlC
[DRG2004] 91:55,54.518875,-35.51641666666667,GlC
[PLP2016] 187.737667+12.365834,187.73767477447,12.36583172507,GlC
[JPB2015] 052.0990418-31.0854131,52.0990418,-31.0854131,GlC
[JPB2015] 054.1220930-34.9751190,54.122093,-34.975119,GlC
[JPB2015] 054.1338975-34.9706081,54.1338975,-34.9706081,GlC
[JPB2015] 054.5606612-35.4590521,54.5606612,-35.4590521,GlC
[KHL2017b] GC62,186.298889,12.821572,GlC
[KHL2017b] GC110,186.52474890867998,12.79050398939,GlC
[PFR2013] NGC0821 GC38,32.13804,10.996088,GlC
[JSR2014] S370,151.386503,-7.661079,GlC
[JPB2009] 186.0921313+7.3318745,186.0923333333333,7.331611111111111,GlC
[PFR2013] NGC1407 GC351,54.871288,-18.551375,GlC
[JPB2009] 187.4483465+13.4361303,187.4483465,13.4361303,GlC
[PFR2013] NGC2768 GC1,137.799716,60.014624,GlC
[JPB2009] 187.4675169+14.0806993,187.4675169,14.0806993,GlC
[JPB2009] 186.2550939+12.8870647,186.2550939,12.8870647,GlC
[JPB2009] 184.9425179+12.7927925,184.9425179,12.792792500000001,GlC
[LHL2013] 479,148.94535277559999,69.62809806667,GlC
[JPB2009] 187.7136224+12.4132051,187.7136224,12.4132051,GlC
[JPB2009] 187.7042557+12.3801244,187.7042557,12.3801244,GlC
[JPB2009] 186.2086406+11.7186681,186.2086406,11.7186681,GlC
[JPB2009] 189.2372320+7.2298264,189.237232,7.2298264,GlC
[JPB2009] 188.9079146+12.5556762,188.90766666666667,12.55611111111111,GlC
[PFB2008] gc23,133.20833333333334,33.446083333333334,GlC
[PFB2008] gc11,133.175,33.41747222222222,GlC
[PFR2013] NGC5846 GC96,226.61753,1.65646,GlC
[SRB2011] H50227,187.70241403355,12.44151213051,GlC
[PLP2016] 187.718916+12.433770,187.71891,12.43376,GlC
[JPB2015] 054.6248386-35.4506655,54.625416666666666,-35.450750000000006,GlC
[JPB2015] 054.6263792-35.4323858,54.626958333333334,-35.43247222222222,GlC
[FAB2019] NGC 1052 GC15,40.289171,-8.259456,GlC
[JPB2009] 187.7221687+12.3916116,187.7221687,12.3916116,GlC
[JPB2009] 187.4398627+8.0244656,187.4398627,8.0244656,GlC
[JSR2014] A37,151.276743,-7.72272,GlC
[PFR2013] NGC4365 GC57,186.04049,7.28756,GlC
[JPB2009] 186.5689501+12.9584681,186.5689501,12.9584681,GlC
[PLH2010] 651,190.79754166666666,2.8097222222222222,GlC
[HGH2004] 201.24121-43.11843,201.24120833333333,-43.118388888888894,GlC
[WHB2007] GC0507,201.30428037787,-42.93230901436,GlC
[SFL2012] C28,190.933844,11.588927,GlC
[LFB2001] C-046,190.00845833333332,-11.611166666666666,GlC
[LFB2001] C-084,190.01470833333332,-11.63071388888889,GlC
[LHL2013] 333,148.918625,69.67291666666667,GlC
[JPB2015] 054.6303029-35.4598927,54.6303029,-35.4598927,GlC
SBKHP   1,148.9788746692,69.01557768744,GlC
FDS J033821.97-352529.20,54.591557,-35.424778,GlC
[UFS2013] sub 37951,185.033429,29.343375,GlC
FDS J033832.90-352744.99,54.63710400000001,-35.462498,GlC
[JPB2015] 052.0877684-31.0732537,52.0877684,-31.0732537,GlC
[JPB2015] 055.5737302-35.3877652,55.5737302,-35.3877652,GlC
[FLH2020] J054.2104608-35.5047208,54.2104608,-35.5047208,GlC
[JPB2015] 052.0786152-31.0636315,52.0786152,-31.0636315,GlC
[JPB2015] 054.7425523-35.6164757,54.7425523,-35.6164757,GlC
[SRD2006] 2.1 100,190.5729583333333,2.681277777777778,GlC
[JPB2009] 188.9189406+12.5586980,188.91866666666667,12.559111111111111,GlC
[RSB2012] R11987,187.36719,12.92166,GlC
[PFR2013] NGC3377 GC86,161.936117,14.046176,GlC
[PFR2013] NGC4365 GC135,186.03075,7.36717,GlC
[JPB2009] 188.9161823+12.5487425,188.9161823,12.5487425,GlC
[BBP2008] AAT114913,201.31626781569,-43.100947003849996,GlC
[KFA2016] NGC 3608 GC29,169.266946,18.158815,GlC
[CGR2018] 342,11.88841935961,-25.39220099148,GlC
[SSA2010] 1275,23.397083333333338,30.69763888888889,GlC
[CGR2018] 334,12.031262,-25.200525,GlC
[SSA2010] 1156,23.35279166666667,30.42545,GlC
[CBR2007] J150631.04+554455.54,226.6293333333333,55.74876111111111,GlC
[PFR2013] NGC4365 GC83,185.98385,7.25835,GlC
FJJ NGC 185 V,9.805833333333332,48.38469444444444,GlC
[PLP2016] 187.924040+12.347456,187.92404,12.34745,GlC
[SRB2011] T14213,187.86892,12.353580000000001,GlC
[JPB2009] 189.1065285+11.4273269,189.1065285,11.4273269,GlC
[KFA2016] NGC 3608 GC26,169.237946,18.138157,GlC
[JPB2015] 050.6339404-37.2200158,50.6339404,-37.2200158,GlC
[JPB2015] 054.6368305-35.4745686,54.6368305,-35.4745686,GlC
[JPB2015] 054.7234551-35.6057182,54.7234551,-35.6057182,GlC
[JPB2015] 054.7377622-35.6179312,54.7377622,-35.6179312,GlC
[JPB2015] 054.7388733-35.5900217,54.7388733,-35.5900217,GlC
[JPB2015] 054.7265641-35.5812916,54.7265641,-35.5812916,GlC
[JPB2015] 053.8018371-35.2189912,53.8018371,-35.2189912,GlC
[JPB2015] 058.6197636-35.9641269,58.6197636,-35.9641269,GlC
[JPB2015] 054.2327416-35.5234659,54.2327416,-35.5234659,GlC
[JPB2015] 054.2539042-35.5258202,54.2539042,-35.5258202,GlC
[JPB2015] 055.1637012-37.5077416,55.1637012,-37.5077416,GlC
[FLH2020] J053.7981164-35.2769075,53.7981164,-35.2769075,GlC
[JPB2015] 057.6201836-35.8827103,57.6201836,-35.8827103,GlC
[UFS2013] acs 1299,185.069803,29.322667,GlC
[UFS2013] sub 38657,185.067183,29.351639,GlC
[CBR2007] J150635.05+554516.93,226.64604166666663,55.75470277777779,GlC
[JPB2015] 052.0795621-31.0707108,52.0795621,-31.0707108,GlC
[PLP2016] 187.714906+12.324299,187.71490989422998,12.324305422790001,GlC
[LHL2013] 587,148.96537499999997,69.67297222222223,GlC
[LHL2013] 607,148.96829166666666,69.68091666666668,GlC
[LHL2013] 446,148.93916666666667,69.67766666666668,GlC
[MMD2020] GC1,226.32993749999997,1.8114805555555558,GlC
[PFR2013] NGC4365 GC176,186.05027,7.29117,GlC
[PFR2013] NGC5846 GC16,226.60876,1.61703,GlC
[HSS2021] 218609,201.168625,-42.89308333333334,GlC
[UFS2013] sub 40870,185.070121,29.381017,GlC
[BAL2007] gc304.8,55.45610416666667,-35.503522222222216,GlC
[KFA2016] NGC 3608 GC4,169.2271938512,18.13844089107,GlC
[JPB2009] 187.4591952+7.9911543,187.4591952,7.9911543,GlC
[JPB2009] 187.6905996+12.3880845,187.6905996,12.3880845,GlC
[JPB2009] 186.3465877+18.1942263,186.3465877,18.1942263,GlC
[DRG2004] 89:108,54.573708333333336,-35.46033333333333,GlC
[LFB2001] C-094,190.02020833333333,-11.634833333333333,GlC
[LFB2001] C-124,189.9957916666667,-11.630888888888888,GlC
[LHL2013] 596,148.96654166666667,69.68072222222223,GlC
[LHL2013] 635,148.97429166666666,69.67725,GlC
[JPB2015] 054.6134383-35.4510670,54.6134383,-35.451067,GlC
[JPB2015] 051.6380101-35.7104782,51.6380101,-35.7104782,GlC
[JPB2009] 187.6991095+12.3798957,187.6991095,12.3798957,GlC
[JPB2009] 187.4270763+8.0262943,187.4270763,8.0262943,GlC
[JPB2009] 187.4544851+8.0075277,187.4545833333333,8.007472222222221,GlC
[JPB2009] 187.7036631+12.3893397,187.7036631,12.3893397,GlC
[JPB2009] 187.6880475+12.4124111,187.68803,12.41233,GlC
[JPB2009] 187.7303027+12.3681345,187.7303027,12.3681345,GlC
[JPB2009] 187.4446055+7.9792993,187.4446055,7.9792993,GlC
[JPB2009] 190.9121977+11.5332959,190.9121977,11.5332959,GlC
[JPB2009] 186.5525195+12.9230564,186.5525195,12.9230564,GlC
[JPB2009] 188.4888989+7.6989389,188.4888989,7.6989389,GlC
[JPB2009] 187.4295296+13.4333237,187.42955,13.433454,GlC
[JPB2009] 184.9434175+12.7987181,184.9434175,12.7987181,GlC
[JPB2009] 189.1183846+11.4553961,189.1183846,11.4553961,GlC
[JPB2009] 188.5483338+12.0561719,188.5483338,12.0561719,GlC
[CBR2007] J150639.68+554517.58,226.6653333333333,55.75488333333333,GlC
[PLP2016] 187.331858+12.510553,187.33187,12.51056,GlC
[JPB2009] 186.2340160+11.7099022,186.234016,11.7099022,GlC
[JPB2009] 188.0982288+11.2674217,188.0982288,11.2674217,GlC
[JSR2014] A74,151.327623,-7.67487,GlC
[JPB2009] 188.4981406+7.6979185,188.4981406,7.6979185,GlC
[JPB2015] 058.5831718-35.9650173,58.5831718,-35.9650173,GlC
[JPB2015] 054.2449968-35.5019544,54.2449968,-35.5019544,GlC
[CSB2008] GC7,345.2416666666667,30.142527777777776,GlC
[PBB2015] 174,190.902652,11.505414,GlC
[PBB2015] 312,191.002393,11.544048,GlC
[PFR2013] NGC1407 GC191,55.059138,-18.563889,GlC
[JPB2009] 193.0518207+11.3185517,193.0518207,11.3185517,GlC
[PLP2016] 188.001611+12.168322,188.00161,12.1683,GlC
[LFB2001] C-130,189.99620833333336,-11.63513888888889,GlC
[LHL2013] 314,148.91591666666665,69.70247222222221,GlC
[JPB2009] 190.9145526+11.5819650,190.9145526,11.581965,GlC
[JPB2009] 190.5247513+11.6252645,190.5243333333333,11.625333333333334,GlC
[JPB2009] 186.9214609+13.0815174,186.9214609,13.0815174,GlC
[JPB2009] 187.5248561+10.7930908,187.5248561,10.7930908,GlC
[JPB2009] 188.1342188+15.4256579,188.1342188,15.4256579,GlC
[CGR2018] 267,11.914452,-24.896751,GlC
[DRG2004] 82:74,54.596625,-35.430499999999995,GlC
[MKZ2003] OID  206,187.42916666666665,7.96777777777778,GlC
[MKZ2003] OID  368,187.43624999999997,8.040277777777778,GlC
[MKZ2003] OID  419,187.4379166666666,8.060277777777781,GlC
[MKZ2003] OID  441,187.43874999999994,7.94638888888889,GlC
[MKZ2003] OID  424,187.43833333333328,8.050833333333333,GlC
[MKZ2003] OID  432,187.43833333333328,7.952222222222223,GlC
[MKZ2003] OID  572,187.4433333333333,8.040833333333333,GlC
[MKZ2003] OID  458,187.43916666666667,8.048611111111109,GlC
[MKZ2003] OID  637,187.44499999999996,7.965833333333335,GlC
[MKZ2003] OID  995,187.4608333333333,8.025277777777777,GlC
[DRG2004] 89:10,54.590666666666664,-35.564166666666665,GlC
[BAL2007] gc74.10,55.5779353,-35.3777667,GlC
[RZ2004] GCl 3222,189.9660416549,-11.60762350581,GlC
[RZ2004] GCl 2832,190.00222340942997,-11.74896788168,GlC
[JPB2015] 054.6295346-35.4439079,54.6295346,-35.4439079,GlC
[JPB2009] 187.6711992+12.4891814,187.6711992,12.4891814,GlC
[LHP2008] 133,190.96407860658,11.525478778030001,GlC
SKHB 185B,,,GlC
[JPB2009] 187.7201296+12.3642302,187.7201296,12.3642302,GlC
[JPB2009] 187.7225184+12.4026081,187.7225184,12.4026081,GlC
[JPB2009] 187.7055545+12.3768199,187.7055545,12.3768199,GlC
[JPB2009] 187.4191577+7.9975487,187.4191577,7.9975487,GlC
[JPB2009] 187.4235983+7.9815585,187.4235983,7.9815585,GlC
[JPB2009] 186.3532733+18.1862150,186.3532733,18.186215,GlC
[JPB2009] 190.9099156+11.5753566,190.909422,11.575511,GlC
[JPB2009] 190.8796569+11.5604219,190.8796569,11.5604219,GlC
[JPB2009] 186.1287269+7.3076924,186.1287269,7.3076924,GlC
[JPB2009] 186.1172970+7.2996024,186.117297,7.2996024,GlC
[JPB2009] 186.2675672+12.8860944,186.2675672,12.8860944,GlC
HBK 343-105,,,GlC
HBK 375-307,,,GlC
[JPB2009] 187.2373008+13.9909753,187.237042,13.991167,GlC
[JPB2009] 190.9048901+11.5495377,190.9048901,11.5495377,GlC
[JPB2009] 187.2412838+13.2381320,187.2412838,13.238132,GlC
[JPB2009] 190.9270599+11.5646350,190.926564,11.564781,GlC
[JPB2009] 187.4210181+7.9884407,187.4210181,7.9884407,GlC
[JPB2009] 187.0630369+11.7932837,187.0630369,11.7932837,GlC
[JPB2009] 187.7405217+12.3854527,187.7405217,12.3854527,GlC
[JPB2009] 190.8946045+11.5614995,190.89399999999995,11.561416666666664,GlC
[JPB2009] 187.6980186+12.3965229,187.6980186,12.3965229,GlC
[JPB2009] 187.1741232+11.7438086,187.1741232,11.7438086,GlC
[JPB2009] 187.6457464+12.4767403,187.6457464,12.4767403,GlC
[JPB2009] 190.0566900+12.8760335,190.05669,12.8760335,GlC
[JPB2009] 187.4146926+8.0544216,187.4146926,8.0544216,GlC
[VHH81]   8,,,GlC
[JPB2015] 053.8214349-35.2688432,53.8214349,-35.2688432,GlC
FDS J033816.40-352656.03,54.56834,-35.448898,GlC
[R2001b] f2.GC-22,201.38649999999998,-43.19752777777778,GlC
[UFS2013] sub 34373,184.96801495602998,29.297040403909996,GlC
[JPB2009] 190.5463505+7.6649562,190.5463505,7.6649562,GlC
[SFH81]  881,,,GlC
[FAB2017] NGC4374 S3,186.22590371105997,12.8742373286,GlC
[ABT94] NGC 4406  7,,,GlC
[ABT94] NGC 4458  2,,,GlC
[ABT94] NGC 4468  9,,,GlC
[ABT94] NGC 4472 24,,,GlC
[ABT94] NGC 4552  3,,,GlC
[ABT94] NGC 4552 39,,,GlC
[ABT94] NGC 4365  8,,,GlC
[ABT94] NGC 4374  3,,,GlC
[ABT94] NGC 4374 39,,,GlC
[ABT94] NGC 4406 34,,,GlC
[ABT94] NGC 4489 10,,,GlC
[ABT94] NGC 4552 30,,,GlC
[ABT94] NGC 4578 26,,,GlC
[CFT2001]   8,148.9666803734,69.11958658184,GlC
[ABT94] NGC 4365 20,,,GlC
[ABT94] NGC 4374 15,,,GlC
[ABT94] NGC 4406 10,,,GlC
[ABT94] NGC 4458  5,,,GlC
[ABT94] NGC 4468 15,,,GlC
[ABT94] NGC 4472 30,,,GlC
[ABT94] NGC 4552  9,,,GlC
[ABT94] NGC 4578  4,,,GlC
[ABT94] NGC 4458 17,,,GlC
[ABT94] NGC 4472  3,,,GlC
[ABT94] NGC 4472 39,,,GlC
[ABT94] NGC 4552 18,,,GlC
[PLP2016] 187.597900+12.585518,187.5979,12.58551,GlC
[PLP2016] 187.676460+12.386018,187.67647,12.38601,GlC
[PLP2016] 187.557387+12.472326,187.55739,12.47232,GlC
[PLP2016] 187.743767+12.345386,187.74378,12.34541,GlC
[JPB2015] 052.0253737-32.2775098,52.0253737,-32.2775098,GlC
[PFR2013] NGC0821 GC47,32.138218,11.012697,GlC
[LHL2013] 559,148.959875,69.67927777777778,GlC
[RZ2004] GCl 3284,189.9615875,-11.648691666666666,GlC
[PFR2013] NGC1407 GC158,55.25375,-18.640153,GlC
Hanes   IV-133,,,GlC
[SSA2010] 1684,23.5029438712451,30.8731468396205,GlC
[JPB2009] 190.9141692+11.5580994,190.91358333333332,11.558000000000002,GlC
[JPB2009] 187.4571960+7.9892301,187.457196,7.9892301,GlC
[JPB2009] 187.7341913+12.3709326,187.7341913,12.3709326,GlC
[JPB2009] 190.9317629+11.5547818,190.9317629,11.5547818,GlC
[JPB2009] 186.2497112+12.8791007,186.2497112,12.8791007,GlC
[JPB2009] 186.2923619+12.8741253,186.2923619,12.8741253,GlC
[JPB2009] 186.2588529+12.8951173,186.2588529,12.8951173,GlC
[JPB2009] 188.5115242+7.6867761,188.5115242,7.6867761,GlC
[JPB2009] 187.4725157+14.0681109,187.4725157,14.0681109,GlC
[JPB2009] 187.6657328+9.0207338,187.6657328,9.0207338,GlC
[JPB2009] 187.7422037+12.2546384,187.7422037,12.2546384,GlC
[JPB2009] 187.7096338+12.2659671,187.7096338,12.2659671,GlC
[JPB2009] 187.3475770+8.1435430,187.347577,8.143543,GlC
[JPB2009] 187.3795532+8.0303922,187.3795532,8.0303922,GlC
[JPB2009] 188.0612926+10.2514079,188.0612926,10.2514079,GlC
[JPB2009] 187.3739859+8.0482845,187.3739859,8.0482845,GlC
[JPB2009] 187.6353106+12.4763709,187.6353106,12.4763709,GlC
[PFB2008] gc20,133.20000000000002,33.440583333333336,GlC
[RSS2009] 126867,54.9661,-18.577414,GlC
[JPB2009] 186.2657767+12.8970537,186.2657767,12.8970537,GlC
[JPB2009] 186.2378565+11.7187485,186.2378565,11.7187485,GlC
[JPB2009] 190.3152308+11.3862347,190.3152308,11.3862347,GlC
[ABT94] NGC 3379 59,,,GlC
[ABT94] NGC 4468  4,,,GlC
[SRH2010] 10 115,54.68695833333334,-35.625305555555556,GlC
[ABT94] NGC 4468 10,,,GlC
[ABT94] NGC 3379 23,,,GlC
[ABT94] NGC 4374  4,,,GlC
[ABT94] NGC 3379 44,,,GlC
[ABT94] NGC 3379 56,,,GlC
[ABT94] NGC 4374 16,,,GlC
[MKZ2003] OID 1094,187.47458333333327,7.998333333333331,GlC
[ABT94] NGC 3379 38,,,GlC
[ABT94] NGC 4458 27,,,GlC
[ABT94] NGC 3379 41,,,GlC
[LHL2013] 184,148.89374999999998,69.66913888888888,GlC
