ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,pxpa,pxcntr,gal_contam,mp_flg,cntr,hemis,xdate,scan,glon,glat,x,y,z,x_scan,jdate,j_psfchi,h_psfchi,k_psfchi,j_m_stdap,j_msig_stdap,h_m_stdap,h_msig_stdap,k_m_stdap,k_msig_stdap,dist_edge_ns,dist_edge_ew,dist_edge_flg,dup_src,use_src,a,dist_opt,phi_opt,b_m_opt,vr_m_opt,nopt_mchs,ext_key,scan_key,coadd_key,coadd,htm20,framework_id,frame_hash
10.644463,41.240864,0.23,0.2,88,00423467+4114271,14.455,0.0,0.0,0.0,15.078,0.1675,0.1677,13.89,13.491,0.0,0.0,0.0,UCU,20,10,000,500,6.5,30,1287660459,2,0,1287660484,n,1997-10-24,8,121.140695,-21.599943,0.739005691616,0.138894815178,0.659225923395,198.31,2450745.8589,0.0,0.81,0.0,0.0,0.0,14.498,0.094,0.0,0.0,2780.1,52.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679554252288,-6894890745159170834,5370267589985676360
10.65169,41.236706,0.26,0.23,179,00423640+4114121,16.361,0.1986,0.199,9.62,14.369,0.0,0.0,0.0,15.03,0.1875,0.1877,7.93,CUC,262,202,c0c,60006,3.6,105,422825094,2,0,422825090,n,1998-11-23,72,121.14637,-21.604297,0.739035180507,0.138996870902,0.659171352421,-230.76,2451140.7446,0.76,0.0,0.64,18.405,2.501,0.0,0.0,17.455,2.575,2766.0,20.1,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679555342848,1137980833497788606,-7870211134365153113
10.652972,41.23645,0.24,0.2,124,00423671+4114112,16.557,0.2348,0.2351,8.03,14.38,0.0,0.0,0.0,14.886,0.1825,0.1827,9.06,DUC,262,202,c0c,60006,3.6,285,422825090,2,0,422825094,n,1998-11-23,72,121.147396,-21.604589,0.739034964688,0.139013951318,0.659167992478,-234.23,2451140.7446,0.6,0.0,0.62,17.077,1.045,0.0,0.0,18.346,4.222,2766.9,16.6,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679555507712,-7292798667874375345,5007310908061600569
10.649797,41.233025,0.24,0.22,4,00423595+4113588,15.978,0.171,0.1714,13.22,14.143,0.0,0.0,0.0,13.6,0.0,0.0,0.0,CUU,200,100,000,50000,3.3,15,422825124,2,0,1287660589,n,1997-10-24,8,121.144694,-21.607925,0.739081390292,0.138980279796,0.659123038857,183.9,2450745.8589,2.02,0.0,0.0,17.626,3.065,0.0,0.0,0.0,0.0,2808.2,67.0,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679555754496,-8732861043359550286,4398769343864789412
10.650122,41.233917,0.26,0.23,8,00423602+4114021,16.074,0.1896,0.19,12.53,14.236,0.0,0.0,0.0,13.576,0.0,0.0,0.0,CUU,260,200,c00,60000,3.3,195,1287660589,2,0,422825124,n,1998-11-23,72,121.144992,-21.607041,0.739070517164,0.138982575653,0.659134746713,-226.52,2451140.7446,1.05,0.0,0.0,17.557,0.571,0.0,0.0,0.0,0.0,2776.1,24.3,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679555796992,401578105390249292,-3157923773433183052
10.649234,41.237404,0.5,0.5,0,00423581+4114146,17.154,0.4123,0.4125,4.63,15.591,0.212,0.2122,7.29,15.14,0.2067,0.2069,7.17,DCC,222,111,000,60606,6.7,12,1287660509,2,0,422825082,n,1998-11-23,72,121.144413,-21.603532,0.739033245932,0.138963707844,0.659180513447,-224.11,2451140.7446,0.97,0.69,0.86,17.774,1.521,17.442,2.023,15.338,1.104,2763.6,26.8,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679556853760,4405938769244576297,1418575541708962875
10.653368,41.23967,0.19,0.17,99,00423680+4114228,14.166,0.0,0.0,0.0,13.457,0.0,0.0,0.0,14.597,0.1435,0.1438,13.11,UUB,662,2,00c,5,4.1,345,1287660486,2,0,1287660503,n,1997-10-24,8,121.147844,-21.601383,0.738997596252,0.13901221055,0.659210253297,174.21,2450745.8589,0.0,0.0,1.3,0.0,0.0,0.0,0.0,14.245,0.225,2784.3,76.6,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679557229056,6991447818125768620,-7679886957949842946
10.653431,41.238346,0.37,0.34,16,00423682+4114180,16.682,0.274,0.2743,7.16,14.268,0.0,0.0,0.0,13.514,0.0,0.0,0.0,DUU,200,200,c00,60000,4.8,358,1287660503,2,0,422825072,n,1998-11-23,72,121.147842,-21.602707,0.73901241377,0.139015839201,0.659192876741,-235.47,2451140.7446,1.23,0.0,0.0,18.023,1.814,0.0,0.0,0.0,0.0,2760.1,15.4,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679557280768,-634190818315634593,5754818555182274238
10.648121,41.242794,0.11,0.1,87,00423554+4114340,13.705,0.0,0.0,0.0,13.963,0.0893,0.0897,38.79,13.82,0.0989,0.0993,26.82,UEA,622,21,0c0,504,4.7,346,1287660438,2,0,1287660451,n,1997-10-24,8,121.143728,-21.598116,0.738974998516,0.13893789286,0.659251252177,188.4,2450745.8589,0.0,1.76,1.51,0.0,0.0,13.649,0.05,13.525,0.172,2773.1,62.5,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679557724160,-8106068640916423437,2712767044863062992
10.650986,41.239407,0.21,0.18,151,00423623+4114218,16.149,0.1684,0.1688,11.69,14.885,0.1614,0.1616,13.96,13.267,0.0,0.0,0.0,CCU,226,220,cc0,60600,3.4,259,1287660509,2,0,422825058,n,1998-11-23,72,121.145908,-21.601579,0.739006348648,0.138982046801,0.659206801638,-228.85,2451140.7446,1.25,0.98,0.0,15.648,0.204,14.707,0.103,0.0,0.0,2756.3,22.0,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679558306304,-5895601849714741795,-5398892439811459070
10.649763,41.239227,0.25,0.23,82,00423594+4114212,16.13,0.1881,0.1885,11.49,15.229,0.1847,0.1849,12.09,13.705,0.0,0.0,0.0,CCU,220,110,000,50500,3.4,79,422825058,2,0,1287660509,n,1997-10-24,8,121.144913,-21.601726,0.739011350387,0.138966655123,0.659204439277,183.97,2450745.8589,1.42,1.15,0.0,15.887,0.16,15.197,0.222,0.0,0.0,2785.9,66.9,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679558760448,-8989633116119816993,7027646873948982314
10.652526,41.230579,0.09,0.08,87,00423660+4113500,14.853,0.0849,0.0858,37.26,14.653,0.0934,0.0938,20.55,13.991,0.0866,0.087,22.91,AAA,222,111,000,150515,10.5,240,1287660627,2,0,1287660612,n,1997-10-24,8,121.146803,-21.610445,0.739102422674,0.139020683445,0.65909093331,176.52,2450745.8589,1.53,2.18,1.05,14.759,0.12,14.842,0.281,13.677,0.131,2817.0,74.3,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679558882816,-2390960675274763065,-8628024182060332367
10.64701,41.231667,0.35,0.34,6,00423528+4113540,16.82,0.271,0.2713,6.3,15.63,0.2211,0.2213,7.03,15.314,0.2278,0.228,6.11,DDD,222,111,000,60606,9.0,57,1287660589,2,0,422825154,n,1998-11-23,72,121.142387,-21.609203,0.739103502835,0.138947215287,0.659105214257,-218.1,2451140.7446,1.31,1.09,1.35,18.01,2.461,19.221,8.888,17.563,2.262,2784.3,32.8,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679559470080,-7688202559572700569,-9209650363217552584
10.649185,41.229099,0.24,0.22,91,00423580+4113447,16.47,0.2262,0.2265,8.4,15.309,0.1947,0.1949,11.23,15.076,0.208,0.2082,8.43,DCC,222,111,000,51403,8.9,152,422825218,2,0,1287660627,n,1997-10-24,8,121.144044,-21.611831,0.739127259344,0.138980731145,0.65907150664,185.57,2450745.8589,1.34,2.09,0.95,19.161,3.862,14.591,0.525,14.769,0.342,2822.4,65.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679560468480,5221990327644777959,-2007673976680500966
10.638663,41.233952,0.31,0.26,144,00423327+4114022,16.589,0.2348,0.2351,7.8,14.234,0.0,0.0,0.0,13.715,0.0,0.0,0.0,DUU,200,200,c00,50000,3.9,264,422825128,2,0,422825123,n,1998-11-23,72,121.135731,-21.606687,0.739097902798,0.138834686448,0.659135206099,-195.5,2451140.7446,1.08,0.0,0.0,16.555,0.152,0.0,0.0,0.0,0.0,2776.2,55.4,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679561841664,3856402547204956423,4792663601902161528
10.642801,41.236259,0.5,0.5,0,00423427+4114105,16.661,0.2469,0.2472,7.3,14.668,0.0,0.0,0.0,15.845,0.3993,0.3994,3.74,DUD,202,102,c0c,60006,7.0,247,1287660561,2,0,422825098,n,1998-11-23,72,121.139168,-21.604497,0.739061790028,0.13888316336,0.659165485638,-206.7,2451140.7446,0.6,0.0,0.64,17.001,0.489,0.0,0.0,16.976,2.435,2767.8,44.2,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679562097152,-2843228510079631883,7097412120695069417
10.640404,41.235504,0.38,0.35,23,00423369+4114078,16.612,0.2834,0.2837,7.37,14.783,0.0,0.0,0.0,14.376,0.0,0.0,0.0,DUU,200,100,c00,50000,7.0,67,422825098,2,0,1287660561,n,1997-10-24,8,121.137201,-21.605186,0.739076136196,0.138853847993,0.659155576327,209.32,2450745.8589,0.75,0.0,0.0,16.927,0.442,0.0,0.0,0.0,0.0,2799.5,41.5,nw,0,0,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679562877952,-2312480165659950271,3557866797275807391
10.64332,41.226681,0.33,0.26,84,00423439+4113360,16.486,0.2122,0.2125,8.28,14.94,0.0,0.0,0.0,14.458,0.0,0.0,0.0,CUU,200,100,000,50000,6.9,36,1287660634,2,0,1287660648,n,1997-10-24,8,121.139206,-21.614084,0.739168817037,0.13891020772,0.659039766715,201.46,2450745.8589,0.73,0.0,0.0,17.109,0.612,0.0,0.0,0.0,0.0,2831.2,49.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679563558400,3315482180083000468,-8030557877059292504
10.638527,41.229218,0.09,0.08,3,00423324+4113451,15.785,0.1146,0.1152,16.35,14.731,0.1287,0.129,16.09,14.48,0.1146,0.1149,13.16,BBB,222,111,000,50505,7.1,12,422825160,2,0,422825186,n,1998-11-23,72,121.135432,-21.611414,0.739151754036,0.138842985657,0.659073068665,-195.14,2451140.7446,1.44,1.14,1.56,15.389,0.163,14.664,0.126,14.416,0.042,2793.3,55.7,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679564419584,-188544153586586385,5620244501003076594
10.639064,41.231144,0.32,0.28,1,00423337+4113521,16.675,0.2419,0.2422,7.2,14.354,0.0,0.0,0.0,14.246,0.0,0.0,0.0,DUU,206,200,c00,50000,3.7,355,422825148,2,0,422825160,n,1998-11-23,72,121.135943,-21.609504,0.73912867837,0.138845822966,0.659098349457,-196.59,2451140.7446,1.21,0.0,0.0,15.954,0.149,0.0,0.0,0.0,0.0,2786.3,54.3,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679565114368,-1667286404092900270,-2186956885912680489
10.63895,41.232178,0.28,0.26,17,00423334+4113558,16.5,0.1996,0.2,8.46,14.149,0.0,0.0,0.0,14.056,0.0,0.0,0.0,CUU,206,200,c00,50000,3.7,175,422825160,2,0,422825148,n,1998-11-23,72,121.135892,-21.608468,0.739117264419,0.13884215635,0.659111921495,-196.28,2451140.7446,1.31,0.0,0.0,15.424,0.175,0.0,0.0,0.0,0.0,2782.6,54.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679565128192,7105335013857402245,-3636642993494200369
10.640755,41.230629,0.31,0.28,162,00423378+4113502,16.507,0.2107,0.211,8.41,14.662,0.0,0.0,0.0,14.606,0.0,0.0,0.0,CUU,206,200,c00,50000,4.9,292,422825160,2,0,422825169,n,1998-11-23,72,121.13729,-21.610066,0.739130402587,0.138868731106,0.659091589609,-201.17,2451140.7446,1.03,0.0,0.0,17.456,0.741,0.0,0.0,0.0,0.0,2788.1,49.7,ne,1,1,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679565310464,-2382018749711121959,-1401852831273652675
10.644824,41.228214,0.15,0.14,90,00423475+4113415,16.38,0.2102,0.2105,9.13,15.031,0.1574,0.1576,14.5,14.685,0.1567,0.1569,12.09,CCC,222,111,000,51505,6.9,216,1287660648,2,0,1287660634,n,1997-10-24,8,121.140483,-21.612594,0.739147840406,0.138926353411,0.659059889806,197.38,2450745.8589,0.76,1.26,1.32,16.662,0.546,14.609,0.412,14.536,0.176,2825.7,53.5,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679565634048,3307824555401992791,8281410959751532525
10.64335,41.233852,0.08,0.07,87,00423440+4114018,13.673,0.0353,0.0373,110.47,12.922,0.0333,0.0344,101.18,12.672,0.0355,0.0365,77.2,AAA,222,111,000,555555,6.7,187,1287660602,2,0,1287660579,n,1997-10-24,8,121.139516,-21.606919,0.739087673765,0.138895359314,0.659133893567,201.35,2450745.8589,2.3,2.05,1.51,13.521,0.055,12.761,0.083,12.488,0.041,2805.4,49.5,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679566314496,5145230720658143813,8241279606164859794
10.643035,41.231998,0.28,0.27,87,00423432+4113551,15.012,0.0,0.0,0.0,15.686,0.2139,0.2141,7.93,15.091,0.1929,0.1931,8.32,UCC,22,11,0cc,505,6.7,7,1287660579,2,0,1287660602,n,1997-10-24,8,121.139188,-21.608763,0.739109398589,0.138895235048,0.659109558874,202.21,2450745.8589,0.0,1.31,0.97,0.0,0.0,22.894,8.888,15.026,0.259,2812.1,48.7,nw,1,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679567098368,-3954597333949146645,8646832548507958308
10.680372,41.200756,0.09,0.08,87,00424328+4112027,15.322,0.0829,0.0838,24.19,14.756,0.0913,0.0917,18.69,14.558,0.105,0.1054,13.59,AAA,222,111,000,160606,14.4,263,1287660755,2,0,1287660754,n,1997-10-24,8,121.168145,-21.641015,0.739371790611,0.13944343503,0.658699387942,101.2,2450745.8589,0.96,1.05,0.87,15.13,0.093,14.732,0.092,14.32,0.124,2923.8,149.7,nw,0,1,0,0.0,0.0,0.0,0.0,0,2529767.0,69157,1590591,33,4805203679567770112,8791509763652715721,-2595171110540058292
10.675604,41.19875,0.25,0.24,11,00424214+4111555,16.497,0.17,0.1704,8.2,14.789,0.0,0.0,0.0,14.534,0.0,0.0,0.0,CUU,266,200,c0b,60000,5.7,346,1287660755,2,0,1287660758,n,1997-10-24,8,121.16421,-21.642889,0.739406054468,0.139386178119,0.658673044815,114.12,2450745.8589,0.89,0.0,0.0,16.466,0.376,0.0,0.0,0.0,0.0,2931.1,136.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590592,44,4805203679568621568,-285072405794292802,623144050217344987
10.678811,41.208363,0.18,0.16,6,00424291+4112301,16.032,0.1286,0.1292,12.58,14.066,0.0,0.0,0.0,13.679,0.0,0.0,0.0,BUU,200,100,000,160000,14.9,97,1287660733,2,0,1287660732,n,1997-10-24,8,121.167181,-21.63337,0.739289643805,0.139407084422,0.658799277,105.41,2450745.8589,1.94,0.0,0.0,15.182,0.26,0.0,0.0,0.0,0.0,2896.5,145.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679569389056,-2080076216116258750,1573865761497741493
10.672197,41.202312,0.2,0.19,69,00424132+4112083,15.746,0.0,0.0,0.0,15.447,0.1311,0.1314,9.89,14.558,0.0,0.0,0.0,UBU,20,10,000,500,10.7,133,1287660755,2,0,1287660750,n,1997-10-24,8,121.161594,-21.639236,0.739374099604,0.13933462673,0.658719821038,123.34,2450745.8589,0.0,1.15,0.0,0.0,0.0,15.306,0.218,0.0,0.0,2918.4,127.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679572011008,-2585765246475251466,1549701299701110952
10.675086,41.200287,0.28,0.27,61,00424202+4112010,16.655,0.2071,0.2075,7.09,15.115,0.0,0.0,0.0,15.335,0.0,0.0,0.0,CUU,200,100,000,60000,5.7,166,1287660758,2,0,1287660755,n,1997-10-24,8,121.163851,-21.641339,0.739389950758,0.139376220174,0.658693229028,115.52,2450745.8589,0.63,0.0,0.0,18.575,1.277,0.0,0.0,0.0,0.0,2925.6,135.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679574174720,-5462700212075294030,9172565716028637844
10.683723,41.224911,0.13,0.12,85,00424409+4113296,15.918,0.1438,0.1443,13.97,15.19,0.1483,0.1485,12.53,14.883,0.1768,0.177,10.07,BBC,222,211,c00,50505,11.6,84,1287660659,2,0,1287660661,n,1997-10-24,8,121.171801,-21.616968,0.739090684599,0.139435183685,0.659016532031,92.07,2450745.8589,1.15,1.17,1.23,15.887,0.24,15.607,0.476,14.754,0.131,2836.8,158.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679576054272,5139680928820065738,-4489444508927127451
10.669689,41.220798,0.12,0.11,87,00424072+4113148,15.984,0.1347,0.1352,13.15,14.908,0.1026,0.103,16.24,14.479,0.1071,0.1074,14.62,BAA,222,111,000,50505,11.8,198,1287660697,2,0,1287660681,n,1997-10-24,8,121.160293,-21.620693,0.739171303559,0.139262905516,0.658962538497,130.08,2450745.8589,1.25,1.5,0.84,16.171,0.251,14.834,0.155,14.544,0.161,2851.9,120.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679577734656,7650386125031821363,-8189102466202157994
10.682006,41.211861,0.09,0.08,90,00424368+4112426,15.431,0.0736,0.0746,21.88,14.824,0.0872,0.0876,17.55,14.69,0.1142,0.1145,12.03,AAB,222,111,000,60605,8.5,48,1287660712,2,0,1287660719,n,1997-10-24,8,121.169902,-21.629962,0.739242343705,0.139440853913,0.658845206049,96.75,2450745.8589,1.48,0.96,0.84,15.741,0.194,14.899,0.195,14.785,0.302,2883.8,154.1,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679579858944,-1687475300868066612,-5757114065378570821
10.679516,41.221462,0.2,0.2,11,00424308+4113172,16.194,0.1488,0.1493,10.84,14.76,0.0,0.0,0.0,14.571,0.0,0.0,0.0,BUU,200,100,000,160000,16.9,43,1287660661,2,0,1287660679,n,1997-10-24,8,121.168264,-21.620299,0.739139902735,0.13938826612,0.658971255407,103.47,2450745.8589,1.21,0.0,0.0,16.14,0.633,0.0,0.0,0.0,0.0,2849.3,147.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679583167488,2214122566140933744,151953542945552718
10.654043,41.212673,0.37,0.31,2,00423697+4112456,16.638,0.2489,0.2492,7.45,14.987,0.0,0.0,0.0,14.874,0.0,0.0,0.0,DUU,200,100,000,50000,10.7,336,422825343,2,0,422825363,n,1998-11-23,72,121.14732,-21.628379,0.739301132955,0.139078326481,0.65885586733,-237.18,2451140.7447,0.59,0.0,0.0,18.872,1.623,0.0,0.0,0.0,0.0,2852.5,13.7,ne,0,0,0,0.0,0.0,0.0,0.0,0,0.0,25123,577809,33,4805203679584117248,3756938926743310522,8340425668725752904
10.664758,41.21814,0.08,0.07,87,00423954+4113053,14.339,0.0431,0.0448,59.82,13.936,0.0525,0.0532,39.77,13.972,0.0711,0.0716,23.31,AEA,222,111,000,551516,9.0,300,1287660686,2,0,1287660694,n,1997-10-24,8,121.156201,-21.623214,0.739213327091,0.139204947473,0.658927643714,143.44,2450745.8589,1.8,1.22,1.28,14.277,0.02,13.907,0.102,13.674,0.161,2861.6,107.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679588309504,-6741362643826664833,6114789960014900042
10.668311,41.217697,0.26,0.24,72,00424039+4113037,16.358,0.181,0.1814,9.32,14.687,0.0,0.0,0.0,15.059,0.1829,0.1831,8.57,CUC,202,101,000,60006,9.8,279,1287660694,2,0,1287660697,n,1997-10-24,8,121.159056,-21.623754,0.739209699976,0.139251730111,0.658921827779,133.82,2450745.8589,0.68,0.0,0.54,16.789,0.55,0.0,0.0,15.464,0.255,2863.1,117.1,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679592531456,4837708479864091350,2687969824722935818
10.667538,41.205128,0.2,0.19,23,00424020+4112184,15.48,0.0,0.0,0.0,15.314,0.1392,0.1395,11.18,14.287,0.0,0.0,0.0,UBU,20,10,000,600,16.2,129,1287660750,2,0,1287660739,n,1997-10-24,8,121.157936,-21.636293,0.739353610686,0.139268511033,0.658756798979,135.95,2450745.8589,0.0,0.84,0.0,0.0,0.0,15.108,0.2,0.0,0.0,2908.3,114.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679594642944,791054028204521995,4819612644775456669
10.669679,41.212452,0.28,0.28,178,00424072+4112448,15.197,0.0,0.0,0.0,15.69,0.1736,0.1738,7.91,15.362,0.208,0.2082,6.48,UCC,22,11,000,506,9.1,105,1287660721,2,0,1287660716,n,1997-10-24,8,121.159956,-21.629033,0.739265648376,0.13928054686,0.658852965689,130.13,2450745.8589,0.0,0.83,1.0,0.0,0.0,15.825,0.242,15.117,0.265,2881.9,120.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679600017920,5947748097108062814,-4058702199739949716
10.672937,41.211781,0.2,0.19,69,00424150+4112424,16.004,0.1296,0.1302,12.91,15.46,0.1504,0.1506,9.77,15.005,0.1577,0.1579,9.0,BBC,222,111,000,60606,9.1,285,1287660716,2,0,1287660721,n,1997-10-24,8,121.162564,-21.629793,0.739265309694,0.13932401237,0.65884415567,121.31,2450745.8589,1.34,1.07,1.14,16.369,0.315,15.224,0.246,15.47,0.179,2884.3,129.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679600500736,6040238065157118835,2226509894952437946
10.684624,41.257484,0.13,0.12,69,00424430+4115269,13.402,0.073,0.074,141.78,11.421,0.0,0.0,0.0,11.187,0.0,0.0,0.0,EUU,200,200,c00,360000,6.2,355,1287660129,2,0,1287660170,n,1997-10-24,8,121.173802,-21.584441,0.738720213045,0.139377321533,0.659444015122,89.56,2450745.8589,11.61,0.0,0.0,12.716,0.276,0.0,0.0,0.0,0.0,2719.5,161.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679601323520,-8561980707803755676,374103298826634613
10.686762,41.254467,0.14,0.14,87,00424482+4115160,12.603,0.0,0.0,0.0,14.099,0.1271,0.1274,34.22,14.174,0.1818,0.182,19.36,UBC,22,11,0c0,1606,7.1,105,1287660252,2,0,1287660240,n,1997-10-24,8,121.175412,-21.587514,0.738749132426,0.139411325907,0.659404429428,83.78,2450745.8589,0.0,2.68,1.3,0.0,0.0,13.078,0.413,13.941,1.447,2730.4,167.1,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679602019840,8214976994211585262,-737397379537728397
10.689305,41.253956,0.33,0.31,110,00424543+4115142,12.792,0.0,0.0,0.0,12.088,0.0,0.0,0.0,14.841,0.2391,0.2393,10.47,UUD,2,1,00c,6,5.2,82,1287660249,2,0,1287660252,n,1997-10-24,8,121.177446,-21.588094,0.738748723011,0.139445205025,0.659397724477,76.9,2450745.8589,0.0,0.0,2.7,0.0,0.0,0.0,0.0,13.365,0.085,2732.1,173.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679602230784,9075678222913918684,-1243004889199678394
10.675264,41.253521,0.19,0.17,111,00424206+4115126,12.954,0.0,0.0,0.0,14.823,0.2319,0.2321,17.57,14.144,0.201,0.2012,19.9,UDC,22,12,00c,605,4.4,152,1287660293,2,0,1287660273,n,1997-10-24,8,121.166085,-21.588145,0.738787793106,0.139265089205,0.659392016699,114.9,2450745.8589,0.0,4.82,1.67,0.0,0.0,15.626,6.011,13.632,0.142,2734.0,135.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679602926080,5688525102946140098,4703965257491692271
10.676026,41.252453,0.41,0.4,131,00424224+4115088,12.903,0.0,0.0,0.0,12.219,0.0,0.0,0.0,15.117,0.3213,0.3214,8.12,UUD,2,1,00c,4,4.4,332,1287660273,2,0,1287660293,n,1997-10-24,8,121.166658,-21.589233,0.738798019158,0.139277191611,0.659378002958,112.84,2450745.8589,0.0,0.0,0.8,0.0,0.0,0.0,0.0,13.468,0.214,2737.8,138.0,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679602999808,102252560897547972,7365204227032379650
10.679154,41.250759,0.42,0.4,61,00424299+4115027,13.096,0.0,0.0,0.0,15.373,0.3202,0.3203,10.59,12.249,0.0,0.0,0.0,UDU,20,20,0c0,500,3.3,90,1287660325,2,0,1287660324,n,1997-10-24,8,121.169119,-21.591012,0.738809571489,0.139321137824,0.659355774701,104.38,2450745.8589,0.0,0.65,0.0,0.0,0.0,13.457,0.08,0.0,0.0,2743.9,146.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679603648000,3573066703944617319,-754273784180510502
10.680262,41.251457,0.16,0.15,32,00424326+4115052,14.629,0.1064,0.1071,45.8,12.279,0.0,0.0,0.0,12.067,0.0,0.0,0.0,AUU,200,100,000,50000,2.5,173,1287660325,2,0,1287660310,n,1997-10-24,8,121.170042,-21.590345,0.738798983685,0.139333936416,0.659364933758,101.38,2450745.8589,2.6,0.0,0.0,13.949,0.086,0.0,0.0,0.0,0.0,2741.3,149.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679603741696,5278796799652298488,-6180552603794117776
10.680377,41.250763,0.21,0.19,110,00424329+4115027,13.093,0.0,0.0,0.0,14.336,0.1574,0.1576,27.51,12.244,0.0,0.0,0.0,UCU,20,20,0c0,500,2.5,353,1287660310,2,0,1287660325,n,1997-10-24,8,121.170108,-21.591041,0.738806552224,0.13933689943,0.659355827189,101.07,2450745.8589,0.0,3.09,0.0,0.0,0.0,13.588,0.105,0.0,0.0,2743.8,149.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679603824640,8099417880555231763,5916264869724953700
10.682096,41.253757,0.13,0.12,87,00424370+4115135,14.552,0.0757,0.0767,49.16,11.951,0.0,0.0,0.0,11.726,0.0,0.0,0.0,AUU,200,200,c00,50000,2.3,103,1287660270,2,0,1287660266,n,1997-10-24,8,121.171614,-21.588096,0.7387685128,0.139352678491,0.659395113337,96.41,2450745.8589,3.78,0.0,0.0,13.69,0.082,0.0,0.0,0.0,0.0,2733.0,154.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203679604128256,8639435356039320452,1080671012544586849
