pl_name,hostname,pl_orbper,framework_id
V0391 Peg b,V0391 Peg,1170.0,-878610436437641542
Kepler-414 c,Kepler-414,0.0,-948107848081344880
Kepler-1226 b,Kepler-1226,0.0,1199336053189883084
Kepler-384 c,Kepler-384,45.3485076833,-8267081966543911906
Kepler-296 f,Kepler-296,63.3354719,-7258315072156354242
Kepler-130 d,Kepler-130,87.517905,3777592741110542192
Kepler-264 c,Kepler-264,140.0914,-7671240180056808117
Kepler-1242 b,Kepler-1242,13.62802074,-3403141052539259925
HD 80869 b,HD 80869,1711.0,-3200139901666273228
Kepler-1287 b,Kepler-1287,11.47685,-636645480714206220
Kepler-106 b,Kepler-106,6.1648764906,3780073661460727012
Kepler-1247 b,Kepler-1247,13.71234606,-4517156713979740577
HD 203387 b,HD 203387,512.5352,3609387050225994447
Kepler-883 b,Kepler-883,12.98494603,6133946018498262020
Kepler-298 b,Kepler-298,10.475464,-4186918021278221169
Kepler-82 c,Kepler-82,51.53868261,6665511831816790995
Kepler-1720 b,Kepler-1720,12.70636123,1419262496279356123
Kepler-901 b,Kepler-901,0.0,3701587683598851732
KOI-1831 d,Kepler-324,34.169,5739569803800544140
Kepler-120 b,Kepler-120,6.31250483,-2964806188066629346
Kepler-286 d,Kepler-286,0.0,-5026739431103904684
Kepler-114 d,Kepler-114,11.77617931,3888450680652800804
HD 38529 b,HD 38529,14.30944,8284898519664291517
Kepler-1715 b,Kepler-1715,35.59718657,337570581752837628
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,77.48,-2110282130121649666
Kepler-1764 b,Kepler-1764,70.4654,3020694893488068751
Kepler-737 b,Kepler-737,28.59914031,7120431436192492112
Kepler-661 b,Kepler-661,0.0,-6912052470256706498
Kepler-572 b,Kepler-572,17.205222,55522505685540318
HD 111232 b,HD 111232,1118.0,-4502409981038615858
Kepler-34 b,Kepler-34,288.822,-5388970814596431438
Kepler-972 b,Kepler-972,7.03932553,-6483698223197588752
K2-61 b,K2-61,2.5735352,1301811554716721574
K2-17 b,K2-17,17.969029,-9220275724283263243
CoRoT-32 b,CoRoT-32,6.7183678,3168567240069158586
Kepler-651 b,Kepler-651,21.38522222,6980165141956733420
Kepler-907 b,Kepler-907,15.8662,-8374029157278501328
Kepler-573 b,Kepler-573,0.0,3200399267134685214
Kepler-1420 b,Kepler-1420,6.699662,-3147366807081707815
Kepler-27 b,Kepler-27,15.335,2314730826417912481
WASP-157 b,WASP-157,3.952,-5821015853823185452
Kepler-301 c,Kepler-301,0.0,862579772789982456
Kepler-291 c,Kepler-291,5.70070626,-261364767247793622
Kepler-1614 b,Kepler-1614,3.9466513276,6334126573398591693
K2-274 b,K2-274,14.130142,-516125121531839659
Kepler-676 b,Kepler-676,11.5982049659,6938719305081762759
Kepler-192 c,Kepler-192,21.2234,302886560288991943
Kepler-301 d,Kepler-301,13.75125295,-6779980565205857175
Kepler-268 c,Kepler-268,83.4421,8062766176124195951
Kepler-28 b,Kepler-28,5.912262,1651688718208841460
Kepler-398 d,Kepler-398,6.834378,7769484550999541246
BD+55 362 b,BD+55 362,265.59,-8881409512006768657
HD 164509 b,HD 164509,280.17,-1217771025010492854
Kepler-1001 b,Kepler-1001,14.3051226913,2344664839459790166
Kepler-406 c,Kepler-406,4.62339,869072307076457160
Kepler-1991 b,Kepler-1991,13.26080036,-6131029429855138614
Kepler-1811 b,Kepler-1811,76.42230225,5779790313809523371
Kepler-300 c,Kepler-300,40.7150498,-9167160520048748660
HD 231701 b,HD 231701,141.6,6575966661198372727
Kepler-749 b,Kepler-749,17.31706878,3765009913535035667
Kepler-772 b,Kepler-772,12.9920768985,-6633868467186989447
K2-150 b,K2-150,10.59366,3529317757639701524
Kepler-379 c,Kepler-379,62.7849301015,-3813190367109391730
Kepler-1523 b,Kepler-1523,0.938750221,1992669621797412024
Kepler-1434 b,Kepler-1434,0.0,-387988282832208520
HD 129445 b,HD 129445,1840.0,7323416456495953261
Kepler-1296 b,Kepler-1296,8.38469,555450495271786890
Kepler-267 d,Kepler-267,28.4646280549,-1526323964649017210
K2-101 b,K2-101,14.67665,1078433739330226945
Kepler-553 c,Kepler-553,0.0,-2414008802837258634
Kepler-1248 b,Kepler-1248,7.4672710454,-632743289310970412
Kepler-300 c,Kepler-300,40.714955,3852571752055123472
Kepler-479 b,Kepler-479,12.49343008,4755527615280739598
Kepler-144 c,Kepler-144,10.105,-6194363707036082726
Kepler-79 b,Kepler-79,13.4845,7296419476562637871
Kepler-1286 b,Kepler-1286,11.2539700752,-4787734667501311391
HIP 97233 b,HIP 97233,1058.8,-720660383854179333
Kepler-560 b,Kepler-560,18.477659,-1690182922688526418
Kepler-326 c,Kepler-326,4.580346161,-7684506662944652082
Kepler-126 c,Kepler-126,21.8695305559,-7116455229991965357
HD 125271 b,HD 125271,14901.99295,7673747291903725824
HD 216437 b,HD 216437,1294.0,8730426021423514954
Kepler-232 c,Kepler-232,11.37936986,7801862219408884624
Kepler-92 b,Kepler-92,13.748778,-5354475131887601843
Kepler-507 b,Kepler-507,3.5680866929,5264437527026319577
Kepler-1998 b,Kepler-1998,3.03263998,-4733698821458032122
HIP 5763 b,HIP 5763,30.014,4490958226532363809
Kepler-353 c,Kepler-353,8.410894,-3112916795827644579
Kepler-130 d,Kepler-130,87.5177787,-4019183433228831636
Kepler-1327 b,Kepler-1327,14.8877782065,1641462777825523059
Kepler-462 b,Kepler-462,84.68781817,8228331567750152141
Kepler-120 c,Kepler-120,12.794585,1028228416170542720
Kepler-147 b,Kepler-147,0.0,-4509172321553813953
Kepler-1143 c,Kepler-1143,0.0,-7397296266074388472
K2-37 d,K2-37,14.090907,-4312285979036503650
Kepler-1055 b,Kepler-1055,2.295026,637485379066582629
Kepler-1319 b,Kepler-1319,2.8867601176,8186928442637206400
Kepler-1200 b,Kepler-1200,1.118547814,1721222153595944807
Kepler-322 b,Kepler-322,1.6538917041,-7770821225028948295
Kepler-1278 b,Kepler-1278,3.23941775,8954682645700222875
Kepler-631 b,Kepler-631,17.9797691534,-1079396576002762441
Kepler-66 b,Kepler-66,17.81594735,6494066308162172206
Kepler-188 c,Kepler-188,5.9965371126,7839269167915607504
Kepler-818 b,Kepler-818,10.0354072958,-1372331666654299749
K2-383 b,K2-383,1.865962,2252770029523182805
K2-159 b,K2-159,12.42205,324247450301988223
Kepler-987 b,Kepler-987,105.308,4793635484629322073
Kepler-439 b,Kepler-439,178.13886121,-8784611612312834788
Kepler-259 c,Kepler-259,0.0,-5875252995386879719
Kepler-142 d,Kepler-142,41.809118,6933766075743045483
Kepler-27 d,Kepler-27,6.546303,3416318252270169727
Kepler-192 b,Kepler-192,0.0,-4323133044166923388
Kepler-734 b,Kepler-734,0.0,-7011692605917016096
Kepler-1502 b,Kepler-1502,41.7096478587,5078853956801353086
Kepler-692 b,Kepler-692,0.0,2936930528311142580
Kepler-219 d,Kepler-219,47.903645,-876740958100038742
Kepler-51 b,Kepler-51,45.156,-8475317146302829834
HD 92788 b,HD 92788,325.72,3014084977734217492
Kepler-876 b,Kepler-876,0.0,4607540983014753358
Kepler-1172 b,Kepler-1172,26.02017992,8804986599054494351
Kepler-1314 b,Kepler-1314,5.4247468,8614773020003488227
Kepler-256 e,Kepler-256,10.6817188037,-1680026801245640195
K2-273 b,K2-273,11.71885,-702666395840126416
Kepler-32 f,Kepler-32,0.74,7844249314841509178
Kepler-11 g,Kepler-11,118.3807,-6796391981869002934
K2-217 b,K2-217,14.0721,9035413144891912045
Kepler-1522 b,Kepler-1522,0.0,-2929234523929614327
Kepler-662 b,Kepler-662,21.67699193,4236109143865441780
Kepler-545 b,Kepler-545,13.2493338522,9069026412714984692
Kepler-395 b,Kepler-395,7.0543507111,877775786894497333
HD 204313 b,HD 204313,1920.09998,8373470994201996017
Kepler-173 c,Kepler-173,8.00578092,7775755498154374019
GJ 3293 b,GJ 3293,30.6,5682495127442865040
Kepler-339 d,Kepler-339,10.5582639591,4848259893788273642
Kepler-230 b,Kepler-230,0.0,817397667022215635
Kepler-916 b,Kepler-916,32.296480188,1295105014599147430
Kepler-257 c,Kepler-257,6.5814785507,-78516606342311350
Kepler-1422 b,Kepler-1422,18.6052046,-4517210064605693208
Kepler-231 c,Kepler-231,19.271566,1319707892791580157
Kepler-513 b,Kepler-513,28.86231,-426571615574365661
Kepler-1846 b,Kepler-1846,14.820259,-5590355687226149124
Kepler-760 b,Kepler-760,8.70419734,-3124966061897715764
Kepler-48 b,Kepler-48,4.778,-5831412974554825999
Kepler-439 b,Kepler-439,178.141074395,983689428328584955
Kepler-273 c,Kepler-273,8.01497676,-5249070527514089660
Kepler-92 b,Kepler-92,13.749,6449484761183138286
HD 224693 b,HD 224693,26.6904,5092359236210067543
K2-148 c,K2-148,6.92251,1595751893935926029
Kepler-1289 b,Kepler-1289,7.990251,9015932170868993138
Kepler-335 b,Kepler-335,6.56226483,108225612630361626
Kepler-1718 b,Kepler-1718,135.18805549,8966953879603963675
K2-101 b,K2-101,14.66146147,-9095566044061914797
HD 55696 b,HD 55696,1706.0,-5435948061069840276
Kepler-1338 b,Kepler-1338,0.9351186,-3596059809413226863
Kepler-309 c,Kepler-309,105.35789935,-4874417486363911369
Kepler-857 b,Kepler-857,85.3514875,3237938944640502887
Kepler-160 b,Kepler-160,4.3093864422,4816453438945079518
Kepler-416 c,Kepler-416,0.0,-2124373412978970245
KOI-351 d,KOI-351,59.73716,-8152257121441487025
Kepler-303 c,Kepler-303,7.061193,3889955644853355423
HD 81040 b,HD 81040,1002.7,-2154210187932419799
NY Vir b,NY Vir,3160.0,2172141441518004804
Kepler-463 b,Kepler-463,8.981014925,-8330046980325477016
Kepler-552 b,Kepler-552,5.2634113623,-3191851463521204911
Kepler-199 b,Kepler-199,23.64210501,443222714539279311
K2-381 d,K2-381,26.804998,4793413075801159824
K2-63 b,K2-63,20.2653,7269178591636912333
Kepler-220 b,Kepler-220,4.1598244936,1448203235850456174
Kepler-1401 b,Kepler-1401,11.19948,-6014686107476140673
Kepler-763 c,Kepler-763,4.09667624,575644493564946700
Kepler-215 d,Kepler-215,0.0,-5459608852832029674
Kepler-1721 b,Kepler-1721,4.592380047,-7260338031528386931
EPIC 206042996 b,EPIC 206042996,5.2986,4596999286718331776
HD 98219 b,HD 98219,433.8,-4701739678314440849
Kepler-217 c,Kepler-217,8.58604,9035956803516404690
Kepler-950 b,Kepler-950,98.7180961,7314121378643604819
Kepler-1529 b,Kepler-1529,5.33905606,6333376763163479232
Kepler-736 b,Kepler-736,3.6014772659,-969110303350276463
Kepler-180 b,Kepler-180,13.81752,295937435688725736
EPIC 220554210 c,K2-282,0.705386,1834879653511725530
Kepler-254 b,Kepler-254,0.0,-1726006076116561579
Kepler-1422 b,Kepler-1422,18.60503,-1831015428838520252
Kepler-399 d,Kepler-399,58.034616,7332357977740644955
K2-128 b,K2-128,5.67556,-6727365110276320151
Kepler-55 c,Kepler-55,42.12447819,3623508012418415801
Kepler-1989 b,Kepler-1989,10.16100025,7949816539063720565
Kepler-1357 b,Kepler-1357,0.0,-1305601536402587733
Kepler-619 d,Kepler-619,11.67894236,7785594016451203205
Kepler-1169 b,Kepler-1169,6.110122,4893264764273790056
Kepler-933 b,Kepler-933,14.20437,1987997796988438225
Kepler-395 c,Kepler-395,34.98870981,4354670032795629966
Kepler-853 b,Kepler-853,7.16893749,6934278574606041918
Kepler-276 d,Kepler-276,48.648,3645151823325609336
Kepler-432 b,Kepler-432,52.50128,293424837135908741
Kepler-122 e,Kepler-122,38.0,-2075692841182735018
Kepler-1368 b,Kepler-1368,0.6756469787,-8370262341028303318
Kepler-118 c,Kepler-118,20.172024672,-1923404219968944038
HD 43691 b,HD 43691,36.96,-4436790848982358855
Kepler-834 b,Kepler-834,0.0,-3469761923704143746
Kepler-1102 b,Kepler-1102,51.32848636,-5810051184388369031
K2-24 b,K2-24,20.885016,7867139663758297023
Kepler-381 c,Kepler-381,0.0,2687681575662309125
Kepler-207 d,Kepler-207,5.8680702618,-4359085403774312509
Kepler-211 c,Kepler-211,0.0,6128275108448137982
Kepler-169 c,Kepler-169,6.19547175,1454609582780575507
Kepler-778 b,Kepler-778,0.0,-2718252449209023706
K2-139 b,K2-139,28.38236,-3100427619253762466
Kepler-769 c,Kepler-769,15.98467,-1478276125478676049
Kepler-231 b,Kepler-231,10.0652457992,-6085854670493594139
Kepler-1781 b,Kepler-1781,4.88753368,-7983253165431467827
Kepler-260 b,Kepler-260,8.1874109,-5766539561652172190
K2-156 b,K2-156,0.813143,9218870483777293416
Kepler-1356 b,Kepler-1356,0.0,-2700602956696092448
HD 82943 c,HD 82943,219.929,718747720565435558
Kepler-1665 b,Kepler-1665,11.9548,1431676238598237718
Kepler-363 c,Kepler-363,7.54235832,-4512395227764047516
Kepler-653 b,Kepler-653,14.70749512,4818465479861162948
HD 20868 b,HD 20868,380.85001,1826855953338737114
Kepler-1936 b,Kepler-1936,126.55719,-3539149022242606148
HD 121504 b,HD 121504,63.33,4968927540517577467
K2-331 c,K2-331,22.996591,8897486042864446060
Kepler-1183 b,Kepler-1183,28.5061564554,-7427649134534645754
Kepler-50 c,Kepler-50,9.37663713,-5969983092398448280
Kepler-1318 b,Kepler-1318,0.0,584888810306011906
Kepler-848 b,Kepler-848,6.91134223,-1493260243860538668
HD 72892 b,HD 72892,39.44603,9075344850689266461
Kepler-677 b,Kepler-677,6.5753260242,-799354381686932182
Kepler-1000 b,Kepler-1000,120.019,8154325879522340274
Kepler-1716 b,Kepler-1716,35.58100128,8093653097135737577
K2-8 b,K2-8,10.35848367,5398675064500218287
Kepler-1214 b,Kepler-1214,18.82735,8117457420703451589
Kepler-280 c,Kepler-280,4.807091,-7975313087447532461
HD 83443 b,HD 83443,2.98566,-423561985773548574
Kepler-52 d,Kepler-52,36.45,6051797109652561937
Kepler-904 b,Kepler-904,3.021542,-4346484519643632465
Kepler-186 e,Kepler-186,22.40788397,-8228292641443471492
Kepler-901 b,Kepler-901,3.52,-8557783972555168411
7 CMa c,7 CMa,996.0,-6885882137150166873
Kepler-100 d,Kepler-100,35.33314,-8363228884648397527
Kepler-402 d,Kepler-402,8.92114318,-1006513789806887350
Kepler-483 b,Kepler-483,30.2289452587,8947397910371395967
Kepler-362 c,Kepler-362,37.866281,8424152760753237584
HD 33844 b,HD 33844,551.4,-5428327434570699743
Kepler-298 b,Kepler-298,10.475426,-1144438924814648120
Kepler-123 c,Kepler-123,26.6955476334,8866073308142689307
K2-185 c,K2-185,52.7099,1125078097224027913
Kepler-107 c,Kepler-107,4.9014287,-5897114072567484343
Kepler-300 b,Kepler-300,10.44635944,3784285983059379461
Kepler-466 c,Kepler-466,3.70920361,-42731179765256127
K2-204 b,K2-204,7.05647,7457313878612676653
HD 74156 b,HD 74156,51.638,6833938274493376716
Kepler-11 c,Kepler-11,13.02426,4562051399633871339
K2-384 f,K2-384,13.62749,-6137866642930154604
HD 128311 b,HD 128311,460.1,-8637934390880750179
Kepler-829 b,Kepler-829,6.8833857,-4512202006484773796
Kepler-1023 b,Kepler-1023,0.0,-197642994133092582
Kepler-1542 d,Kepler-1542,0.0,7526955340765182400
Kepler-338 b,Kepler-338,13.727,-1808423847856497088
Kepler-257 b,Kepler-257,2.3826432093,780390077457957723
Kepler-1393 b,Kepler-1393,2.4435854149,-3111101499043218736
K2-381 d,K2-381,26.803023,-8960515515985505584
Kepler-85 e,Kepler-85,25.215,-8331052076036109559
Kepler-444 d,Kepler-444,0.0,-2601576680952976897
Kepler-1111 b,Kepler-1111,0.0,-8581864852194998622
Kepler-589 b,Kepler-589,16.5496464391,-6699935247765702785
Kepler-1571 b,Kepler-1571,0.0,4273861562725970498
Kepler-1143 b,Kepler-1143,2.88887,3203649262049939730
Kepler-118 b,Kepler-118,7.51866,8740954081830126235
Kepler-758 c,Kepler-758,0.0,2382544812122428091
Kepler-436 b,Kepler-436,64.00164407,4185714676909969311
Kepler-269 b,Kepler-269,0.0,7319353093605899116
Kepler-46 b,Kepler-46,33.601789,6301496836372002844
Kepler-501 c,Kepler-501,3.62275506,3626949158459048970
Kepler-1952 b,Kepler-1952,27.21038339,-1642379040823410915
Kepler-1596 b,Kepler-1596,0.0,8549047245874256441
Kepler-580 b,Kepler-580,8.2223903082,5800358321045175456
Kepler-154 d,Kepler-154,20.549751,-8550489247208399437
Kepler-48 c,Kepler-48,9.6739468493,-3673789948986022854
Kepler-1157 b,Kepler-1157,0.0,-1285773931140706675
HD 29399 b,HD 29399,892.7,-636849013003197911
Kepler-337 b,Kepler-337,3.292743,8997560914474636710
Kepler-1440 b,Kepler-1440,39.8573627035,5936736064167985131
GJ 676 A b,GJ 676 A,1051.1,860441679842894717
Kepler-149 d,Kepler-149,160.019240696,-6593319156630224259
Kepler-1413 b,Kepler-1413,13.1827701202,-5573105385425650021
Kepler-1064 b,Kepler-1064,16.54077825,8744324319200496890
Kepler-442 b,Kepler-442,112.303409656,-2686399347935483177
Kepler-82 e,Kepler-82,5.9022788846,1725400047075113544
Kepler-112 b,Kepler-112,8.4088748713,2234912441850448779
Kepler-1581 b,Kepler-1581,6.28384079,18830943404224354
Kepler-160 c,Kepler-160,13.699138,-1685847841769342145
KOI-351 h,KOI-351,331.643,1762718793184813146
Kepler-479 b,Kepler-479,12.493311,-3565816735184029751
Kepler-592 b,Kepler-592,2.82019054,-699291662952025746
Kepler-385 c,Kepler-385,15.16221349,-8477635383314341145
Kepler-1567 b,Kepler-1567,0.0,6334556323243681149
Kepler-1109 b,Kepler-1109,37.64617,5935943797855136324
Kepler-399 c,Kepler-399,26.67569,2427561714089555320
K2-369 b,K2-369,5.76218,-5265469478660084154
Kepler-557 b,Kepler-557,3.705991661,1865028740864359320
Kepler-1113 b,Kepler-1113,42.3006282,-1431822126708712061
Kepler-1303 b,Kepler-1303,7.5612953265,895013035291020382
Kepler-206 d,Kepler-206,23.44287284,-1401841936019660941
Kepler-444 b,Kepler-444,3.60011885,3585107666966468663
Kepler-567 b,Kepler-567,0.0,-5118239661919614661
Kepler-308 b,Kepler-308,0.0,4946794654151506453
Kepler-220 b,Kepler-220,4.159807,8908400484047888082
Kepler-235 d,Kepler-235,20.06,-1539923796031270997
Kepler-1858 b,Kepler-1858,88.07122544,5363352647637731836
Kepler-436 c,Kepler-436,16.79702,-2199664161047423893
GJ 849 c,GJ 849,7068.0,-8932623842382249172
Kepler-1573 b,Kepler-1573,0.0,-7687133159135407719
Kepler-927 b,Kepler-927,9.1151112944,-7763511236419458260
Kepler-324 e,Kepler-324,13.979451,291580208041473448
Kepler-887 b,Kepler-887,20.42226,-5955339575379684087
Kepler-1937 b,Kepler-1937,9.688599586,870012415124868622
K2-122 b,K2-122,2.219405,5735765279243538270
Kepler-155 b,Kepler-155,5.931196562,-707002331703365627
Kepler-1770 b,Kepler-1770,16.84193466,-4751575262786690067
Kepler-341 c,Kepler-341,8.01040007,-4946304431707603975
Kepler-214 b,Kepler-214,15.66039,101300484850907984
HD 188015 b,HD 188015,456.46,-4288821032101994197
Kepler-9 b,Kepler-9,19.23876,-7633601828765169163
Kepler-1710 b,Kepler-1710,14.91095504,7077268220038319079
K2-247 b,K2-247,2.25021,7902750766455363925
Kepler-692 b,Kepler-692,21.81293,7154824098963423752
K2-220 b,K2-220,13.682511,-3387645951981553410
KOI-1843.03,Kepler-974,0.1768913,1091854002413600515
Kepler-1750 b,Kepler-1750,205.912082,8655887231754941215
Kepler-54 c,Kepler-54,12.07,3777448080075115033
Kepler-427 b,Kepler-427,0.0,8409616441981928394
Gl 686 b,Gl 686,15.53209,-5208454660752765501
HD 174205 b,HD 174205,582.0,206566174026517652
K2-272 b,K2-272,14.45107,8515100027239318364
K2-95 b,K2-95,10.13389,-1055496144235792626
Kepler-49 b,Kepler-49,0.0,-4676878866206168700
Kepler-348 b,Kepler-348,7.05676864,4354401951824291639
Kepler-144 c,Kepler-144,10.10455485,-2945758776190538663
K2-21 b,K2-21,9.32414,9080727377250389173
Kepler-194 d,Kepler-194,0.0,7693191296631206107
Kepler-30 b,Kepler-30,29.323,7190501827650867996
Kepler-1846 b,Kepler-1846,14.8200596,272654564904374287
Kepler-217 b,Kepler-217,0.0,2366862720690392564
Kepler-204 c,Kepler-204,25.66180924,-2313819111909027208
Kepler-1999 b,Kepler-1999,8.739450455,4527647681518886445
Kepler-1794 b,Kepler-1794,9.762980461,-1939147798988205593
Kepler-36 b,Kepler-36,13.86825,3755321718839294906
Kepler-758 e,Kepler-758,8.1934699856,3764423991391210866
HD 108147 b,HD 108147,10.8985,7957858450484157726
Kepler-307 b,Kepler-307,10.416,-6140911673547350553
Kepler-105 b,Kepler-105,5.4122034,-4223453143929991742
Kepler-138 b,Kepler-138,10.31368,-8912943976899584585
Kepler-286 b,Kepler-286,1.796311,-5554980806008405492
K2-193 b,K2-193,14.786747,4740143484636732286
HD 192263 b,HD 192263,23.646,-2005988112668802351
Kepler-896 c,Kepler-896,29.53941,-5755344613134683920
HD 134987 b,HD 134987,258.17999,8939240154404431747
Kepler-103 b,Kepler-103,0.0,7711551518711332993
K2-22 b,K2-22,0.3810654,-1773623636499552863
Kepler-263 b,Kepler-263,16.56808299,-6972008618337075407
Kepler-1042 b,Kepler-1042,10.13200555,2700870296498981145
Kepler-401 c,Kepler-401,47.3186631,5146638976853215501
Kepler-1203 b,Kepler-1203,0.588001053,-3452075055284499166
Kepler-1237 b,Kepler-1237,84.5733346,145448619183442616
Kepler-84 f,Kepler-84,44.5503219781,-7554855002987624998
Kepler-343 c,Kepler-343,23.22182,-7648255395021712127
Kepler-1137 b,Kepler-1137,23.9211703894,-1734444618932099415
Kepler-243 c,Kepler-243,20.026218,3368424768453871992
Kepler-1099 b,Kepler-1099,2.168446,-6961359059176076278
Kepler-167 d,Kepler-167,0.0,9181512029836196048
Kepler-152 b,Kepler-152,18.2079798213,1695424008647925775
Kepler-941 b,Kepler-941,17.42459,-8575837587364434269
Kepler-20 c,Kepler-20,10.85409784,-7355707722019277451
Kepler-306 d,Kepler-306,17.32670445,7554516969427129932
61 Vir b,61 Vir,4.215,-651088721602700511
Kepler-1175 b,Kepler-1175,37.94584397,-6673428189329943418
Kepler-509 b,Kepler-509,0.0,-3980579909674884726
K2-340 b,K2-340,29.740451,-4638627210996387501
HD 147379 b,HD 147379,86.58,-2619753296527997782
Kepler-1254 b,Kepler-1254,9.99124,-5237798613635115261
Kepler-949 c,Kepler-949,20.99757968,2989478905527586418
