r_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,galaxy,source_type,sb_disk,sb_bulge,dist,inc,lum,type
0.56,45.66,55.05,0.0,0.02,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.79,45.26,54.06,0.0,0.01,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
0.67,44.76,53.11,0.0,0.01,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
2.35,44.16,52.26,0.0,0.01,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
4.13,43.36,51.43,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.91,42.67,50.61,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
6.38,41.87,49.84,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
8.39,41.07,49.16,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
7.83,40.27,48.46,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
6.26,39.87,47.78,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,39.87,47.15,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
5.24,39.87,46.52,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
3.12,39.87,45.97,0.0,0.0,0.0,NGC2403,LTG,0.0,0.0,0.0,0.0,0.0,
4.27,0.0,53.73,163.04,1391.81,4469.43,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
4.92,0.16,99.45,214.33,1172.91,2105.83,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
5.49,0.0,134.15,231.92,999.07,1340.93,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
4.38,1.12,162.98,250.27,849.17,745.19,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
3.47,10.81,187.48,252.3,717.13,308.69,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
5.68,18.83,206.85,245.12,606.7,124.46,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
8.42,25.11,220.81,233.77,503.2,47.18,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
4.67,29.26,232.37,221.48,437.22,17.54,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
5.58,31.48,243.48,209.61,380.24,6.29,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
8.47,32.44,254.23,199.62,318.5,2.38,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,32.35,258.51,190.58,235.35,0.89,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
10.3,32.44,258.41,185.85,200.23,0.5,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
7.27,32.44,257.39,182.29,180.71,0.32,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,33.51,252.03,168.18,131.46,0.04,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
11.3,34.86,249.34,162.76,112.34,0.02,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
8.71,37.47,246.01,157.16,103.42,0.01,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
10.1,44.03,245.22,146.96,81.02,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,57.16,236.05,134.67,50.98,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
11.7,67.4,232.49,125.34,36.11,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
15.7,77.25,219.85,117.47,17.62,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
15.1,79.95,209.2,111.12,12.8,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
13.6,78.21,199.59,105.5,9.61,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,75.51,191.82,100.83,6.7,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,77.83,176.46,92.96,3.71,0.0,NGC2955,LTG,0.0,0.0,0.0,0.0,0.0,
20.0,0.0,44.56,0.0,2070.29,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
15.0,0.66,93.23,0.0,1190.44,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
15.0,2.66,132.13,0.0,888.44,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
17.0,4.03,154.64,0.0,784.11,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
15.0,6.22,196.69,0.0,702.55,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,16.84,221.58,0.0,192.87,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,32.06,213.19,0.0,56.1,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,44.76,198.92,0.0,17.41,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
2.0,52.43,175.78,0.0,10.54,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
2.0,58.37,162.69,0.0,5.26,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
2.0,63.92,151.18,0.0,2.5,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,66.04,139.68,0.0,0.96,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,64.42,130.09,0.0,0.33,0.0,NGC2998,LTG,0.0,0.0,0.0,0.0,0.0,
33.1,-3.74,195.66,0.0,5592.84,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
15.0,-4.96,213.36,0.0,4363.43,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
7.92,-6.2,228.63,0.0,3675.14,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.01,-7.39,242.31,0.0,2808.28,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.03,-8.46,244.99,0.0,2150.5,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,-9.15,248.08,0.0,2033.53,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
7.52,-9.58,251.75,0.0,1846.64,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
6.87,-9.77,258.35,0.0,1668.78,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.22,-9.95,262.92,0.0,1505.22,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
12.0,-9.95,270.25,0.0,1378.94,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
13.3,-9.95,275.1,0.0,1175.03,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.9,-10.14,276.83,0.0,926.08,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
10.5,-10.6,274.55,0.0,830.56,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.39,-11.16,274.06,0.0,769.64,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
13.3,-11.53,273.74,0.0,727.61,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
6.67,-11.25,275.23,0.0,682.48,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.98,-9.77,276.33,0.0,633.6,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,-7.06,278.46,0.0,575.82,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.11,2.4,278.97,0.0,523.07,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
10.1,7.87,280.87,0.0,481.98,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.05,10.51,281.76,0.0,430.64,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.29,12.28,282.78,0.0,369.64,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
8.42,13.95,281.57,0.0,310.22,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.71,15.63,279.92,0.0,258.02,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
20.1,17.49,276.26,0.0,208.23,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
23.5,19.07,272.38,0.0,177.5,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
14.6,20.0,268.13,0.0,157.71,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
12.2,20.46,264.51,0.0,143.45,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
23.1,20.65,260.81,0.0,128.98,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
21.2,20.74,257.41,0.0,118.36,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
18.3,21.02,254.02,0.0,108.99,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
31.7,21.3,251.09,0.0,100.28,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
25.3,21.67,248.27,0.0,93.06,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
23.8,22.04,245.66,0.0,85.94,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
19.6,22.51,243.33,0.0,77.79,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
25.0,23.63,238.82,0.0,62.26,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
10.7,34.97,209.65,0.0,27.97,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
10.7,43.44,188.05,0.0,11.92,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
6.25,45.95,172.02,0.0,6.19,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
6.25,45.39,159.31,0.0,1.91,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
10.7,42.23,147.38,0.0,0.0,0.0,NGC3521,LTG,0.0,0.0,0.0,0.0,0.0,
9.4,11.85,126.23,0.0,363.15,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
7.1,22.09,136.2,0.0,106.15,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
5.3,28.99,123.81,0.0,34.23,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
5.7,34.81,109.91,0.0,11.25,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,36.96,98.62,0.0,3.98,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,36.75,89.83,0.0,2.58,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
4.6,34.7,83.14,0.0,1.42,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
6.4,34.16,76.18,0.0,0.61,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
15.2,34.92,70.2,0.0,0.41,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,33.73,50.64,0.0,0.0,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
10.4,32.54,48.51,0.0,0.0,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
10.5,31.57,46.75,0.0,0.0,0.0,NGC3769,LTG,0.0,0.0,0.0,0.0,0.0,
6.8,17.89,202.16,0.0,1038.77,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
6.8,17.67,210.45,0.0,328.04,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
6.4,27.48,211.51,0.0,137.0,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
5.5,42.57,187.95,0.0,48.78,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
5.8,48.28,172.49,0.0,34.3,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,45.48,161.01,0.0,15.26,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
8.5,43.32,148.11,0.0,5.31,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
12.6,43.11,134.96,0.0,1.91,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
11.7,43.21,126.37,0.0,0.93,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
13.5,44.51,119.3,0.0,0.0,0.0,NGC3893,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,0.0,35.64,0.0,188.65,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,0.0,47.54,0.0,151.56,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,0.0,60.47,0.0,133.11,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,7.38,73.72,0.0,113.1,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,13.36,85.03,0.0,102.47,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,14.01,96.27,0.0,83.86,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,12.18,104.34,0.0,66.19,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,18.32,107.5,0.0,47.17,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,21.34,109.28,0.0,36.52,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,21.77,108.62,0.0,26.62,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
4.0,27.37,107.75,0.0,19.83,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,29.53,106.05,0.0,13.97,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,32.11,103.37,0.0,9.49,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
3.5,32.87,100.58,0.0,6.45,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,30.82,96.92,0.0,3.54,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,32.01,93.04,0.0,1.82,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
7.5,31.79,88.38,0.0,0.79,0.0,NGC3917,LTG,0.0,0.0,0.0,0.0,0.0,
4.9,0.0,48.19,0.0,254.81,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,5.93,61.19,0.0,156.18,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,7.31,74.23,0.0,134.66,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
5.3,13.47,83.56,0.0,89.27,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,16.7,88.18,0.0,79.83,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,20.91,99.34,0.0,68.87,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,24.68,106.44,0.0,37.78,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,28.34,102.6,0.0,19.69,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
6.1,30.6,97.1,0.0,11.87,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
4.9,30.07,92.41,0.0,8.09,0.0,NGC3972,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,0.0,32.75,0.0,255.76,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,11.53,62.91,0.0,223.85,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
6.7,13.36,83.12,0.0,159.05,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,15.73,93.77,0.0,100.83,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
6.3,19.72,97.55,0.0,71.56,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.7,22.31,98.14,0.0,51.09,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,25.86,98.57,0.0,39.41,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,29.63,99.07,0.0,31.0,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,33.19,99.28,0.0,20.82,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,36.53,96.65,0.0,13.73,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,35.56,93.39,0.0,9.74,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
3.9,33.73,90.22,0.0,6.87,0.0,NGC4010,LTG,0.0,0.0,0.0,0.0,0.0,
14.8,0.0,169.0,0.0,395.16,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
7.8,0.0,138.74,0.0,255.5,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,9.08,151.11,0.0,263.4,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,18.43,181.17,0.0,178.76,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,29.1,195.63,0.0,87.69,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
7.4,34.92,181.53,0.0,46.6,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
9.8,38.79,169.17,0.0,35.22,0.0,NGC4051,LTG,0.0,0.0,0.0,0.0,0.0,
11.3,0.0,137.12,0.0,790.04,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
9.9,0.0,180.27,0.0,652.93,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
8.0,16.92,240.94,0.0,469.12,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
6.5,31.57,264.14,0.0,205.9,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
6.1,42.24,243.55,0.0,95.39,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,48.71,230.28,0.0,52.19,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,53.67,219.07,0.0,21.94,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
7.2,54.74,199.15,0.0,5.09,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
6.1,54.64,184.18,0.0,3.51,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,53.77,172.93,0.0,1.72,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
8.6,52.37,162.7,0.0,0.85,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
7.6,50.22,152.44,0.0,0.0,0.0,NGC4088,LTG,0.0,0.0,0.0,0.0,0.0,
12.1,5.73,129.95,70.64,1123.87,0.01,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
10.5,16.49,217.21,49.8,658.27,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
8.4,21.44,237.63,40.7,352.95,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.9,24.35,246.25,35.27,198.18,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
7.3,30.5,251.02,31.55,108.77,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.4,41.92,230.73,28.8,29.25,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,51.62,208.57,26.69,13.48,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.4,50.11,192.8,24.96,7.5,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.4,48.39,179.28,23.53,4.2,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
7.3,52.05,169.24,22.32,2.43,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,50.54,160.07,21.29,0.66,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.5,48.06,151.49,20.38,0.54,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
6.5,52.27,145.0,19.58,0.28,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,50.33,138.91,18.87,0.07,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
11.4,47.42,133.62,18.23,0.04,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
13.6,44.83,128.95,17.65,0.02,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
13.6,43.0,124.77,17.12,0.0,0.0,NGC4157,LTG,0.0,0.0,0.0,0.0,0.0,
8.2,2.5,39.16,0.0,160.21,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
6.6,5.78,48.78,0.0,95.41,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,11.64,56.83,0.0,69.97,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,13.9,59.49,0.0,54.44,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,17.89,65.42,0.0,44.82,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,23.49,68.37,0.0,36.54,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,25.97,71.96,0.0,32.09,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,27.48,75.74,0.0,24.66,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,31.47,78.27,0.0,19.68,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
6.1,35.45,80.37,0.0,13.34,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
6.1,36.42,78.73,0.0,7.13,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,37.82,74.74,0.0,3.83,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,41.81,70.87,0.0,2.47,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,40.2,67.15,0.0,1.7,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
4.8,38.58,64.51,0.0,1.38,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,38.15,61.97,0.0,1.09,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,39.01,59.84,0.0,0.89,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
5.3,38.26,57.82,0.0,0.71,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
4.9,36.53,56.23,0.0,0.5,0.0,NGC4183,LTG,0.0,0.0,0.0,0.0,0.0,
